source_platform,product_id_unified,brand_clean,category_clean,price_usd,review_score_normalized,ram_gb,ssd_gb
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,4.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,3.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,3.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,4.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,1.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,1.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,4.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,4.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,3.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,1.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,2.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,4.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,3.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,4.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,4.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,4.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,3.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,2.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,4.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,1.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,4.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,4.0,0.0,0.0
amazon,B008DJH5HG,mybat,cell_phones_accessories,7.69,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,4.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,1.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,4.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,4.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,2.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,3.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,3.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,1.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,4.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,4.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,3.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,4.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,4.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,3.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,1.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,5.0,0.0,0.0
amazon,B008DM10WE,generic,cell_phones_accessories,4.12,3.0,0.0,0.0
amazon,B008EHWCJI,evans fan,cell_phones_accessories,5.9,3.0,0.0,0.0
amazon,B008EHWCJI,evans fan,cell_phones_accessories,5.9,2.0,0.0,0.0
amazon,B008EHWCJI,evans fan,cell_phones_accessories,5.9,5.0,0.0,0.0
amazon,B008EHWCJI,evans fan,cell_phones_accessories,5.9,1.0,0.0,0.0
amazon,B008EHWCJI,evans fan,cell_phones_accessories,5.9,5.0,0.0,0.0
amazon,B008EHWCJI,evans fan,cell_phones_accessories,5.9,4.0,0.0,0.0
amazon,B008EHWCJI,evans fan,cell_phones_accessories,5.9,2.0,0.0,0.0
amazon,B008EHWCJI,evans fan,cell_phones_accessories,5.9,5.0,0.0,0.0
amazon,B008EHWCJI,evans fan,cell_phones_accessories,5.9,4.0,0.0,0.0
amazon,B008EHWCJI,evans fan,cell_phones_accessories,5.9,1.0,0.0,0.0
amazon,B008EHWCJI,evans fan,cell_phones_accessories,5.9,4.0,0.0,0.0
amazon,B008EHWCJI,evans fan,cell_phones_accessories,5.9,3.0,0.0,0.0
amazon,B008EHWCJI,evans fan,cell_phones_accessories,5.9,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,3.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,4.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,3.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,1.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,4.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,3.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,4.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,4.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,3.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,4.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,2.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,4.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,3.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,4.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,4.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,3.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,3.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,3.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,4.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,4.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,1.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,4.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,4.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,4.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,2.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,4.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,4.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,4.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,4.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,3.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,4.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,4.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,3.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,4.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,4.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,4.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,2.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,2.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,4.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,1.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,2.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,4.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,4.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,3.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,3.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,4.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,3.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,4.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,3.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,4.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,3.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,5.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,3.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,4.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,3.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,4.0,0.0,0.0
amazon,B008EU7HRM,importer520,cell_phones_accessories,6.95,4.0,0.0,0.0
amazon,B008EW5MYK,belkin,cell_phones_accessories,1.99,3.0,0.0,0.0
amazon,B008EW5MYK,belkin,cell_phones_accessories,1.99,4.0,0.0,0.0
amazon,B008EW5MYK,belkin,cell_phones_accessories,1.99,3.0,0.0,0.0
amazon,B008EW5MYK,belkin,cell_phones_accessories,1.99,4.0,0.0,0.0
amazon,B008EW5MYK,belkin,cell_phones_accessories,1.99,5.0,0.0,0.0
amazon,B008EW5MYK,belkin,cell_phones_accessories,1.99,4.0,0.0,0.0
amazon,B008EW5MYK,belkin,cell_phones_accessories,1.99,4.0,0.0,0.0
amazon,B008EW5MYK,belkin,cell_phones_accessories,1.99,4.0,0.0,0.0
amazon,B008EW5MYK,belkin,cell_phones_accessories,1.99,3.0,0.0,0.0
amazon,B008EW5MYK,belkin,cell_phones_accessories,1.99,5.0,0.0,0.0
amazon,B008EW5MYK,belkin,cell_phones_accessories,1.99,4.0,0.0,0.0
amazon,B008EW5MYK,belkin,cell_phones_accessories,1.99,4.0,0.0,0.0
amazon,B008EW5MYK,belkin,cell_phones_accessories,1.99,2.0,0.0,0.0
amazon,B008EZINUM,aimo wireless,cell_phones_accessories,3.99,5.0,0.0,0.0
amazon,B008EZINUM,aimo wireless,cell_phones_accessories,3.99,4.0,0.0,0.0
amazon,B008EZINUM,aimo wireless,cell_phones_accessories,3.99,5.0,0.0,0.0
amazon,B008EZINUM,aimo wireless,cell_phones_accessories,3.99,2.0,0.0,0.0
amazon,B008EZINUM,aimo wireless,cell_phones_accessories,3.99,5.0,0.0,0.0
amazon,B008FDUFGS,htc,cell_phones_accessories,299.99,5.0,0.0,0.0
amazon,B008FDUFGS,htc,cell_phones_accessories,299.99,4.0,0.0,0.0
amazon,B008FDUFGS,htc,cell_phones_accessories,299.99,2.0,0.0,0.0
amazon,B008FDUFGS,htc,cell_phones_accessories,299.99,5.0,0.0,0.0
amazon,B008FDUFGS,htc,cell_phones_accessories,299.99,5.0,0.0,0.0
amazon,B008FFAH7S,dreamwireless,cell_phones_accessories,3.59,4.0,0.0,0.0
amazon,B008FFAH7S,dreamwireless,cell_phones_accessories,3.59,4.0,0.0,0.0
amazon,B008FFAH7S,dreamwireless,cell_phones_accessories,3.59,3.0,0.0,0.0
amazon,B008FFAH7S,dreamwireless,cell_phones_accessories,3.59,3.0,0.0,0.0
amazon,B008FFAH7S,dreamwireless,cell_phones_accessories,3.59,3.0,0.0,0.0
amazon,B008G7BVBG,generic,cell_phones_accessories,1.99,5.0,0.0,0.0
amazon,B008G7BVBG,generic,cell_phones_accessories,1.99,5.0,0.0,0.0
amazon,B008G7BVBG,generic,cell_phones_accessories,1.99,5.0,0.0,0.0
amazon,B008G7BVBG,generic,cell_phones_accessories,1.99,1.0,0.0,0.0
amazon,B008G7BVBG,generic,cell_phones_accessories,1.99,3.0,0.0,0.0
amazon,B008G7BVBG,generic,cell_phones_accessories,1.99,5.0,0.0,0.0
amazon,B008G7BVBG,generic,cell_phones_accessories,1.99,5.0,0.0,0.0
amazon,B008G7BVBG,generic,cell_phones_accessories,1.99,5.0,0.0,0.0
amazon,B008G7BVBG,generic,cell_phones_accessories,1.99,5.0,0.0,0.0
amazon,B008G7BVBG,generic,cell_phones_accessories,1.99,5.0,0.0,0.0
amazon,B008GMZ734,seidio,cell_phones_accessories,29.99,5.0,0.0,0.0
amazon,B008GMZ734,seidio,cell_phones_accessories,29.99,4.0,0.0,0.0
amazon,B008GMZ734,seidio,cell_phones_accessories,29.99,5.0,0.0,0.0
amazon,B008GMZ734,seidio,cell_phones_accessories,29.99,5.0,0.0,0.0
amazon,B008GMZ734,seidio,cell_phones_accessories,29.99,4.0,0.0,0.0
amazon,B008GN0JAY,otterbox,cell_phones_accessories,49.99,5.0,0.0,0.0
amazon,B008GN0JAY,otterbox,cell_phones_accessories,49.99,5.0,0.0,0.0
amazon,B008GN0JAY,otterbox,cell_phones_accessories,49.99,5.0,0.0,0.0
amazon,B008GN0JAY,otterbox,cell_phones_accessories,49.99,5.0,0.0,0.0
amazon,B008GN0JAY,otterbox,cell_phones_accessories,49.99,5.0,0.0,0.0
amazon,B008HTJMY6,samsung,cell_phones_accessories,101.32,1.0,0.0,0.0
amazon,B008HTJMY6,samsung,cell_phones_accessories,101.32,5.0,0.0,0.0
amazon,B008HTJMY6,samsung,cell_phones_accessories,101.32,4.0,0.0,0.0
amazon,B008HTJMY6,samsung,cell_phones_accessories,101.32,5.0,0.0,0.0
amazon,B008HTJMY6,samsung,cell_phones_accessories,101.32,5.0,0.0,0.0
amazon,B008HTJMY6,samsung,cell_phones_accessories,101.32,5.0,0.0,0.0
amazon,B008HTJMY6,samsung,cell_phones_accessories,101.32,5.0,0.0,0.0
amazon,B008HTJMY6,samsung,cell_phones_accessories,101.32,5.0,0.0,0.0
amazon,B008HTJMY6,samsung,cell_phones_accessories,101.32,5.0,0.0,0.0
amazon,B008HTJMY6,samsung,cell_phones_accessories,101.32,5.0,0.0,0.0
amazon,B008HTJMY6,samsung,cell_phones_accessories,101.32,5.0,0.0,0.0
amazon,B008HTJMY6,samsung,cell_phones_accessories,101.32,5.0,0.0,0.0
amazon,B008HTJMY6,samsung,cell_phones_accessories,101.32,5.0,0.0,0.0
amazon,B008HTJMY6,samsung,cell_phones_accessories,101.32,5.0,0.0,0.0
amazon,B008HTJMY6,samsung,cell_phones_accessories,101.32,5.0,0.0,0.0
amazon,B008HTJMY6,samsung,cell_phones_accessories,101.32,5.0,0.0,0.0
amazon,B008HTJMY6,samsung,cell_phones_accessories,101.32,2.0,0.0,0.0
amazon,B008HTJMY6,samsung,cell_phones_accessories,101.32,2.0,0.0,0.0
amazon,B008HTJMY6,samsung,cell_phones_accessories,101.32,5.0,0.0,0.0
amazon,B008L73Y3Y,skylmw,cell_phones_accessories,19.91,3.0,0.0,0.0
amazon,B008L73Y3Y,skylmw,cell_phones_accessories,19.91,2.0,0.0,0.0
amazon,B008L73Y3Y,skylmw,cell_phones_accessories,19.91,5.0,0.0,0.0
amazon,B008L73Y3Y,skylmw,cell_phones_accessories,19.91,3.0,0.0,0.0
amazon,B008L73Y3Y,skylmw,cell_phones_accessories,19.91,5.0,0.0,0.0
amazon,B008L73Y3Y,skylmw,cell_phones_accessories,19.91,1.0,0.0,0.0
amazon,B008L73Y3Y,skylmw,cell_phones_accessories,19.91,5.0,0.0,0.0
amazon,B008L73Y3Y,skylmw,cell_phones_accessories,19.91,5.0,0.0,0.0
amazon,B008L73Y3Y,skylmw,cell_phones_accessories,19.91,5.0,0.0,0.0
amazon,B008L73Y3Y,skylmw,cell_phones_accessories,19.91,5.0,0.0,0.0
amazon,B008L73Y3Y,skylmw,cell_phones_accessories,19.91,4.0,0.0,0.0
