actual,predicted,residual,violent_crime,Income,crime_quartile,income_group
69573.0,71907.5846274219,-2334.584627421893,415.2,27255.21568627451,0,low_income
158066.0,111839.7425541156,46226.2574458844,415.2,23019.486956521738,0,low_income
126124.0,91582.05103883651,34541.94896116349,415.2,24339.2,0,low_income
133085.0,121820.15801813739,11264.841981862613,415.2,26215.561904761904,0,low_income
61694.0,61031.978411475706,662.0215885242942,415.2,28497.666666666668,0,high_income
133264.0,154095.923645673,-20831.923645673,415.2,25817.608695652172,0,low_income
206788.0,166053.57588642236,40734.42411357764,415.2,27757.014925373136,0,high_income
105453.0,92604.72350246015,12848.276497539846,415.2,22305.30188679245,0,low_income
556496.0,508488.77569304744,48007.22430695256,415.2,38538.619047619046,0,high_income
195414.0,242718.92774190925,-47304.927741909254,415.2,24859.01968503937,0,low_income
213136.0,238471.06297169556,-25335.06297169556,415.2,24339.2,0,low_income
195163.0,158647.3824885094,36515.61751149059,415.2,26332.69318181818,0,low_income
137261.0,128189.3000217494,9071.699978250603,415.2,25595.710843373494,0,low_income
77155.0,159668.92043946474,-82513.92043946474,415.2,27757.014925373136,0,high_income
312915.0,230326.7353906848,82588.2646093152,415.2,35127.791666666664,0,high_income
151836.0,175731.1192196988,-23895.119219698798,415.2,24859.01968503937,0,low_income
124961.0,154801.03500618457,-29840.035006184567,415.2,24339.2,0,low_income
364841.0,309695.6026918147,55145.39730818529,415.2,25265.97014925373,0,low_income
84433.0,169374.19008775597,-84941.19008775597,415.2,27757.014925373136,0,high_income
259555.0,225984.04456128602,33570.95543871398,415.2,27255.21568627451,0,low_income
224053.0,208971.45102409553,15081.548975904472,415.2,22959.347826086956,0,low_income
108714.0,146086.5594819364,-37372.55948193639,415.2,27757.014925373136,0,high_income
169628.0,173545.5607138541,-3917.5607138540945,415.2,27757.014925373136,0,high_income
235577.0,234431.2026293247,1145.797370675311,415.2,28390.166666666668,0,high_income
219293.0,229651.0734613315,-10358.073461331514,415.2,24859.01968503937,0,low_income
292878.0,345556.63116300426,-52678.63116300426,415.2,38478.71428571428,0,high_income
590581.0,702463.6278540305,-111882.62785403046,415.2,27255.21568627451,0,low_income
150365.0,162853.15700972907,-12488.157009729068,415.2,27757.014925373136,0,high_income
1623933.0,341985.34485476295,1281947.655145237,415.2,30045.354838709678,0,high_income
179261.0,179530.40286990337,-269.4028699033661,415.2,27757.014925373136,0,high_income
702307.0,602486.4579550806,99820.54204491945,415.2,24339.2,0,low_income
292508.0,326789.70668438455,-34281.70668438455,415.2,26512.25,0,low_income
142421.0,160660.8616861581,-18239.86168615811,415.2,24859.01968503937,0,low_income
86504.0,76406.25056812848,10097.749431871518,415.2,22172.175,0,low_income
232140.0,155758.83052311203,76381.16947688797,415.2,27757.014925373136,0,high_income
147297.0,156952.3419836065,-9655.341983606486,415.2,24859.01968503937,0,low_income
186916.0,196225.82947738498,-9309.829477384978,415.2,34212.9,0,high_income
87466.0,134945.57203251473,-47479.57203251473,415.2,22939.03125,0,low_income
183031.0,166441.5219395525,16589.478060447494,415.2,27757.014925373136,0,high_income
241110.0,252905.18522004638,-11795.185220046376,415.2,30416.48275862069,0,high_income
233233.0,229263.09542310674,3969.9045768932556,415.2,27839.102564102563,0,high_income
95008.0,108884.78783263912,-13876.787832639122,415.2,22939.03125,0,low_income
115895.0,110211.40697918205,5683.593020817949,415.2,28390.166666666668,0,high_income
81474.0,69907.37297651237,11566.627023487628,415.2,27255.21568627451,0,low_income
81412.0,359642.7967587712,-278230.7967587712,415.2,35127.791666666664,0,high_income
311945.0,276305.88174317835,35639.118256821646,415.2,24859.01968503937,0,low_income
159903.0,174625.1214529362,-14722.121452936204,415.2,26332.69318181818,0,low_income
684206.0,587252.2347540053,96953.76524599467,415.2,24339.2,0,low_income
133690.0,162382.0473067381,-28692.047306738095,415.2,27757.014925373136,0,high_income
287125.0,288674.68631164986,-1549.686311649857,415.2,23335.0,0,low_income
318104.0,318816.8379836589,-712.8379836588865,415.2,26512.25,0,low_income
80525.0,131823.06473415592,-51298.06473415592,415.2,29711.57471264368,0,high_income
372587.0,380727.1020047324,-8140.102004732413,415.2,29647.046875,0,high_income
276035.0,325933.44646783255,-49898.446467832546,415.2,24859.01968503937,0,low_income
312406.0,327672.25536312896,-15266.255363128963,415.2,27757.014925373136,0,high_income
143432.0,223665.0282442051,-80233.02824420511,415.2,27839.102564102563,0,high_income
139670.0,129268.49634661493,10401.503653385065,415.2,24339.2,0,low_income
290713.0,204840.42333170187,85872.57666829813,415.2,22959.347826086956,0,low_income
268702.0,435230.5102691943,-166528.51026919432,415.2,24859.01968503937,0,low_income
143482.0,157646.279553725,-14164.279553725006,415.2,22180.492537313432,0,low_income
94599.0,100438.50979473942,-5839.509794739424,415.2,27757.014925373136,0,high_income
343987.0,382607.0797441182,-38620.07974411821,415.2,30045.354838709678,0,high_income
258911.0,248313.46390919626,10597.53609080374,415.2,28497.666666666668,0,high_income
359070.0,407478.6861065141,-48408.68610651413,415.2,29647.046875,0,high_income
84921.0,208096.83265677496,-123175.83265677496,415.2,28912.0,0,high_income
246595.0,258511.42417631522,-11916.424176315224,415.2,27839.102564102563,0,high_income
227533.0,143223.07528067147,84309.92471932853,415.2,27757.014925373136,0,high_income
127333.0,97129.09246164572,30203.90753835428,415.2,22180.492537313432,0,low_income
171550.0,174680.10880315452,-3130.1088031545223,415.2,25595.710843373494,0,low_income
187713.0,138478.67433653888,49234.32566346112,415.2,22959.347826086956,0,low_income
193372.0,202473.72211106366,-9101.72211106366,415.2,22712.2,0,low_income
145862.0,142228.80056249566,3633.199437504343,415.2,27757.014925373136,0,high_income
706513.0,639648.4296515129,66864.57034848712,415.2,30416.48275862069,0,high_income
185122.0,177810.95816312288,7311.041836877121,415.2,22712.2,0,low_income
90687.0,105630.53505224205,-14943.535052242049,415.2,28390.166666666668,0,high_income
182663.0,176319.32689817462,6343.673101825378,415.2,26215.561904761904,0,low_income
210760.0,275949.7962621928,-65189.79626219277,415.2,23161.305263157894,0,low_income
297468.0,252306.88752666398,45161.11247333602,415.2,30416.48275862069,0,high_income
74417.0,57749.50190703663,16667.498092963368,415.2,22939.03125,0,low_income
240868.0,244290.9377879949,-3422.937787994888,415.2,25265.97014925373,0,low_income
214658.0,243193.35815228752,-28535.358152287517,415.2,30416.48275862069,0,high_income
287460.0,304765.6330097056,-17305.633009705576,415.2,27255.21568627451,0,low_income
223812.0,269604.17731959553,-45792.17731959553,415.2,30045.354838709678,0,high_income
111998.0,113619.9655122894,-1621.9655122894037,415.2,22967.0,0,low_income
226663.0,178608.2793654624,48054.7206345376,415.2,27757.014925373136,0,high_income
257540.0,323109.85849708633,-65569.85849708633,415.2,38538.619047619046,0,high_income
197141.0,168060.31151120237,29080.688488797634,415.2,24859.01968503937,0,low_income
239827.0,161185.0722938795,78641.9277061205,415.2,31670.55172413793,0,high_income
75392.0,66156.29098740326,9235.709012596737,415.2,26332.69318181818,0,low_income
209955.0,235450.23451157007,-25495.234511570074,415.2,30416.48275862069,0,high_income
99349.0,123004.61803124986,-23655.61803124986,415.2,30045.354838709678,0,high_income
156826.0,180942.2654621145,-24116.265462114505,415.2,28912.0,0,high_income
101808.0,110118.55973338502,-8310.559733385016,415.2,22959.347826086956,0,low_income
145202.0,131971.24616173183,13230.753838268167,415.2,26215.561904761904,0,low_income
258530.0,254944.1679019224,3585.8320980776043,415.2,28912.0,0,high_income
161303.0,168472.17434221882,-7169.174342218816,415.2,22939.03125,0,low_income
91295.0,155758.83052311203,-64463.83052311203,415.2,27757.014925373136,0,high_income
571883.0,521690.1353319687,50192.86466803128,415.2,38478.71428571428,0,high_income
71665.0,172793.281457922,-101128.28145792201,415.2,27757.014925373136,0,high_income
100495.0,104156.70681182273,-3661.7068118227326,415.2,25817.608695652172,0,low_income
425576.0,451406.9144570098,-25830.914457009814,415.2,30416.48275862069,0,high_income
97393.0,108912.4251190207,-11519.4251190207,415.2,26215.561904761904,0,low_income
198524.0,150912.48542654197,47611.51457345803,415.2,28497.666666666668,0,high_income
151650.0,159668.92043946474,-8018.920439464739,415.2,27757.014925373136,0,high_income
102127.0,129334.00228900622,-27207.002289006225,415.2,30045.354838709678,0,high_income
88322.0,116855.98801702699,-28533.98801702699,415.2,22967.0,0,low_income
302479.0,391805.77445040725,-89326.77445040725,415.2,23161.305263157894,0,low_income
152089.0,161726.24122624294,-9637.241226242943,415.2,22939.03125,0,low_income
222676.0,174775.7654371579,47900.23456284209,415.2,27757.014925373136,0,high_income
113387.0,123572.96397652615,-10185.963976526153,415.2,30572.928571428572,0,high_income
100652.0,96666.793955767,3985.2060442329966,415.2,26332.69318181818,0,low_income
182058.0,223404.5707373062,-41346.5707373062,415.2,22180.492537313432,0,low_income
206720.0,225584.38065929548,-18864.38065929548,415.2,29711.57471264368,0,high_income
122773.0,131823.06473415592,-9050.064734155923,415.2,29711.57471264368,0,high_income
199385.0,323109.85849708633,-123724.85849708633,415.2,38538.619047619046,0,high_income
163434.0,175281.09639784237,-11847.096397842368,415.2,27757.014925373136,0,high_income
184933.0,180684.21304550377,4248.7869544962305,415.2,25265.97014925373,0,low_income
155934.0,176446.54744557638,-20512.547445576376,415.2,27839.102564102563,0,high_income
352270.0,373096.3740495383,-20826.37404953828,415.2,30416.48275862069,0,high_income
167246.0,142450.80674651157,24795.193253488425,415.2,22967.0,0,low_income
345381.0,352302.9483959695,-6921.948395969521,415.2,30416.48275862069,0,high_income
334367.0,253548.52415938667,80818.47584061333,415.2,30572.928571428572,0,high_income
246157.0,304350.78256113693,-58193.78256113693,415.2,27757.014925373136,0,high_income
33383.0,97129.09246164572,-63746.09246164572,415.2,22180.492537313432,0,low_income
404801.0,480411.17420676386,-75610.17420676386,415.2,30416.48275862069,0,high_income
217504.0,234854.31742062914,-17350.317420629144,415.2,28912.0,0,high_income
44697.0,133721.92941155474,-89024.92941155474,415.2,23019.486956521738,0,low_income
330015.0,381887.775586617,-51872.775586617005,415.2,25265.97014925373,0,low_income
106412.0,118096.69380758211,-11684.693807582109,415.2,30045.354838709678,0,high_income
151432.0,157527.05836640048,-6095.058366400481,415.2,22859.618181818183,0,low_income
183031.0,167059.39031159875,15971.609688401251,415.2,27757.014925373136,0,high_income
228267.0,203409.41178116665,24857.58821883335,415.2,28497.666666666668,0,high_income
71417.0,93741.65676470842,-22324.656764708416,415.2,29711.57471264368,0,high_income
207069.0,192389.1128751967,14679.887124803296,415.2,22967.0,0,low_income
231649.0,169189.20144180395,62459.79855819605,415.2,24339.2,0,low_income
95572.0,78986.34701893978,16585.652981060222,415.2,26215.561904761904,0,low_income
284384.0,259672.45374719548,24711.546252804517,415.2,28390.166666666668,0,high_income
159772.0,176951.0625743993,-17179.062574399286,415.2,27757.014925373136,0,high_income
3144486.0,3319577.75,-175091.75,415.2,30416.48275862069,0,high_income
57523.0,86823.95756057004,-29300.957560570037,415.2,27103.196428571428,0,low_income
146720.0,177944.1962112486,-31224.196211248607,415.2,28912.0,0,high_income
243672.0,248868.94386440964,-5196.943864409637,415.2,28390.166666666668,0,high_income
248903.0,240671.80022008062,8231.199779919378,415.2,26332.69318181818,0,low_income
374735.0,305211.93100098404,69523.06899901596,415.2,28912.0,0,high_income
344136.0,335248.22467800364,8887.775321996363,415.2,39419.125,0,high_income
205771.0,187348.4955911273,18422.504408872686,415.2,22180.492537313432,0,low_income
157511.0,162895.26877112297,-5384.268771122966,415.2,27757.014925373136,0,high_income
77155.0,169234.62320091008,-92079.62320091008,415.2,27757.014925373136,0,high_income
168451.0,141292.12012675876,27158.87987324124,415.2,24339.2,0,low_income
218263.0,217464.1859442906,798.8140557094011,415.2,34212.9,0,high_income
164498.0,239950.26888687987,-75452.26888687987,415.2,28390.166666666668,0,high_income
216288.0,207426.7993346314,8861.200665368611,415.2,38478.71428571428,0,high_income
649453.0,395285.26522860833,254167.73477139167,415.2,26512.25,0,low_income
192122.0,210798.70060317806,-18676.700603178062,415.2,25595.710843373494,0,low_income
102068.0,103488.64297051902,-1420.642970519024,415.2,22859.618181818183,0,low_income
72450.0,84731.5328212453,-12281.532821245302,415.2,27255.21568627451,0,low_income
287490.0,312173.90615727624,-24683.906157276244,415.2,24339.2,0,low_income
127113.0,117711.60910024082,9401.390899759179,415.2,28497.666666666668,0,high_income
462943.0,413612.81635870045,49330.18364129955,415.2,35127.791666666664,0,high_income
271941.0,271839.7287696281,101.27123037190177,415.2,34212.9,0,high_income
161437.0,192336.50568814247,-30899.505688142468,415.2,23019.486956521738,0,low_income
187012.0,197506.85385369405,-10494.853853694047,415.2,27757.014925373136,0,high_income
76859.0,99146.62038486669,-22287.620384866692,415.2,20127.743902439026,0,low_income
474186.0,242493.61961238782,231692.38038761218,415.2,22305.30188679245,0,low_income
257875.0,247050.95152002783,10824.048479972174,415.2,29711.57471264368,0,high_income
185730.0,190151.01332416962,-4421.013324169617,415.2,28390.166666666668,0,high_income
169678.0,331449.1551487647,-161771.15514876472,415.2,24433.758620689656,0,low_income
239059.0,171634.44582625746,67424.55417374254,415.2,27757.014925373136,0,high_income
130727.0,163019.51070012583,-32292.51070012583,415.2,26332.69318181818,0,low_income
215785.0,165456.8618738294,50328.13812617061,415.2,27757.014925373136,0,high_income
99106.0,116983.175567421,-17877.175567421,415.2,22305.30188679245,0,low_income
108753.0,108682.7367723342,70.26322766579688,415.2,27255.21568627451,0,low_income
162752.0,187131.43181565046,-24379.43181565046,415.2,25265.97014925373,0,low_income
306064.0,187141.38820762077,118922.61179237923,415.2,27757.014925373136,0,high_income
151312.0,144051.17307573312,7260.826924266876,415.2,24339.2,0,low_income
818556.0,701586.1386639449,116969.8613360551,415.2,38478.71428571428,0,high_income
246087.0,184558.99030723574,61528.00969276426,415.2,27757.014925373136,0,high_income
506437.0,272844.56923213485,233592.43076786515,415.2,22305.30188679245,0,low_income
197346.0,166662.6990879683,30683.3009120317,415.2,22305.30188679245,0,low_income
385080.0,315319.79827112285,69760.20172887715,415.2,39419.125,0,high_income
189915.0,103338.73472487416,86576.26527512584,415.2,27757.014925373136,0,high_income
389477.0,373170.85095978365,16306.149040216347,415.2,27839.102564102563,0,high_income
116751.0,102282.43760193401,14468.562398065988,415.2,22859.618181818183,0,low_income
600526.0,528923.9965797181,71602.00342028192,415.2,29647.046875,0,high_income
96075.0,97962.88399680829,-1887.8839968082902,415.2,26332.69318181818,0,low_income
287945.0,202520.88563121643,85424.11436878357,415.2,27757.014925373136,0,high_income
211592.0,200748.46666805967,10843.533331940329,415.2,27791.3125,0,high_income
155383.0,159498.04952093336,-4115.04952093336,415.2,26332.69318181818,0,low_income
156175.0,162107.4714133604,-5932.471413360414,415.2,27255.21568627451,0,low_income
75645.0,72621.8456839812,3023.154316018801,415.2,22172.175,0,low_income
690519.0,786106.674161075,-95587.67416107503,415.2,24859.01968503937,0,low_income
154648.0,158137.25018320154,-3489.2501832015405,415.2,22959.347826086956,0,low_income
528396.0,521879.01980590617,6516.980194093834,415.2,30416.48275862069,0,high_income
187062.0,228399.05647352422,-41337.05647352422,415.2,27255.21568627451,0,low_income
201181.0,222908.18345480933,-21727.183454809332,415.2,34212.9,0,high_income
175616.0,196378.31339665604,-20762.31339665604,415.2,30572.928571428572,0,high_income
124851.0,146120.4870412473,-21269.48704124731,415.2,27757.014925373136,0,high_income
98275.0,117576.96695258342,-19301.966952583418,415.2,25595.710843373494,0,low_income
197819.0,97129.09246164572,100689.90753835428,415.2,22180.492537313432,0,low_income
117523.0,163428.59206979163,-45905.59206979163,415.2,24859.01968503937,0,low_income
146833.0,164170.27704073663,-17337.277040736633,415.2,24339.2,0,low_income
19891.0,73064.3022607842,-53173.3022607842,415.2,21449.306666666667,0,low_income
89074.0,93375.09627699938,-4301.0962769993785,415.2,30045.354838709678,0,high_income
192459.0,195577.77819580268,-3118.7781958026753,415.2,26512.25,0,low_income
178981.0,88963.65847490242,90017.34152509758,415.2,24339.2,0,low_income
144431.0,166877.98663656105,-22446.98663656105,415.2,26512.25,0,low_income
379750.0,326489.04702666664,53260.95297333336,415.2,35127.791666666664,0,high_income
322183.0,277963.58933643677,44219.410663563234,415.2,34212.9,0,high_income
147017.0,151272.8178513458,-4255.8178513458115,415.2,24339.2,0,low_income
435147.0,408695.8396863895,26451.16031361051,415.2,27839.102564102563,0,high_income
193623.0,202046.7850317296,-8423.78503172961,415.2,30045.354838709678,0,high_income
193863.0,157857.95527665498,36005.044723345025,415.2,25817.608695652172,0,low_income
55708.0,131823.06473415592,-76115.06473415592,415.2,29711.57471264368,0,high_income
124701.0,160660.8616861581,-35959.86168615811,415.2,24859.01968503937,0,low_income
487131.0,397709.66621061764,89421.33378938236,415.2,24433.758620689656,0,low_income
91373.0,88494.09521564496,2878.904784355036,415.2,24859.01968503937,0,low_income
143495.0,167894.55912084534,-24399.55912084534,415.2,22859.618181818183,0,low_income
253199.0,298395.8599148288,-45196.85991482879,415.2,28390.166666666668,0,high_income
183031.0,161606.77160567034,21424.228394329664,415.2,27757.014925373136,0,high_income
268748.0,233772.89238559455,34975.10761440545,415.2,28912.0,0,high_income
176581.0,168497.43086734042,8083.569132659584,415.2,27241.60606060606,0,low_income
198376.0,252156.82738987912,-53780.82738987912,415.2,27255.21568627451,0,low_income
145881.0,126962.68406355416,18918.31593644584,415.2,22305.30188679245,0,low_income
123975.0,128979.52170249133,-5004.521702491329,415.2,22180.492537313432,0,low_income
172286.0,165489.64120709902,6796.358792900981,415.2,30045.354838709678,0,high_income
313984.0,290350.0062098012,23633.993790198816,415.2,38478.71428571428,0,high_income
231212.0,223058.3712209699,8153.628779030114,415.2,24859.01968503937,0,low_income
151353.0,145875.11234182966,5477.887658170337,415.2,22305.30188679245,0,low_income
288876.0,316174.7477503377,-27298.7477503377,415.2,29711.57471264368,0,high_income
98673.0,105171.4063900893,-6498.406390089294,415.2,27757.014925373136,0,high_income
222482.0,184070.68930130583,38411.31069869417,415.2,27757.014925373136,0,high_income
118263.0,120428.86715546345,-2165.8671554634493,415.2,28497.666666666668,0,high_income
267444.0,267759.2926639443,-315.29266394430306,415.2,30572.928571428572,0,high_income
353195.0,377486.41528514965,-24291.415285149647,415.2,27940.795698924732,0,high_income
93784.0,73064.3022607842,20719.6977392158,415.2,21449.306666666667,0,low_income
297889.0,318285.4211193262,-20396.4211193262,415.2,38538.619047619046,0,high_income
111595.0,138209.99806422356,-26614.99806422356,415.2,24859.01968503937,0,low_income
67383.0,155758.83052311203,-88375.83052311203,415.2,27757.014925373136,0,high_income
99954.0,145873.11675043462,-45919.11675043462,415.2,25265.97014925373,0,low_income
158194.0,171405.2533778338,-13211.253377833811,415.2,27940.795698924732,0,high_income
298180.0,233606.7154571826,64573.28454281739,415.2,27255.21568627451,0,low_income
115292.0,156574.55333333334,-41282.553333333344,415.2,24339.2,0,low_income
289132.0,245500.00258758958,43631.99741241042,415.2,29647.046875,0,high_income
150231.0,176971.11958460452,-26740.119584604516,415.2,25595.710843373494,0,low_income
199975.0,205058.19512926752,-5083.195129267522,415.2,27255.21568627451,0,low_income
246087.0,174541.53335750793,71545.46664249207,415.2,27757.014925373136,0,high_income
211131.0,190468.04950458635,20662.95049541365,415.2,22305.30188679245,0,low_income
245787.0,243413.8713791368,2373.1286208631936,415.2,38538.619047619046,0,high_income
103221.0,123646.40546911045,-20425.405469110454,415.2,24859.01968503937,0,low_income
324476.0,335081.90370367526,-10605.903703675256,415.2,38478.71428571428,0,high_income
284994.0,283408.80166619114,1585.1983338088612,415.2,27791.3125,0,high_income
176550.0,165704.2532198241,10845.74678017589,415.2,22305.30188679245,0,low_income
346413.0,386324.69043987687,-39911.69043987687,415.2,27757.014925373136,0,high_income
160233.0,186826.17540349424,-26593.175403494242,415.2,25265.97014925373,0,low_income
159772.0,177370.94335343112,-17598.943353431125,415.2,27757.014925373136,0,high_income
122785.0,118596.4131123629,4188.586887637095,415.2,24339.2,0,low_income
189036.0,207346.58340302657,-18310.58340302657,415.2,28912.0,0,high_income
175224.0,135798.64118792402,39425.35881207598,415.2,28497.666666666668,0,high_income
407790.0,384515.8506078431,23274.14939215692,415.2,35127.791666666664,0,high_income
363662.0,435071.3953639231,-71409.3953639231,415.2,24859.01968503937,0,low_income
104781.0,131502.72835811332,-26721.728358113323,415.2,27940.795698924732,0,high_income
216022.0,193858.8547938352,22163.1452061648,415.2,27757.014925373136,0,high_income
166768.0,179744.9675895546,-12976.96758955461,415.2,27757.014925373136,0,high_income
134118.0,167160.6364953649,-33042.63649536489,415.2,27757.014925373136,0,high_income
119769.0,142979.00075815636,-23210.000758156355,415.2,29711.57471264368,0,high_income
156046.0,160660.8616861581,-4614.86168615811,415.2,24859.01968503937,0,low_income
127666.0,170845.1829826683,-43179.18298266831,415.2,27757.014925373136,0,high_income
307547.0,259928.53801717673,47618.46198282327,415.2,24433.758620689656,0,low_income
192874.0,173850.16284466986,19023.83715533014,415.2,25817.608695652172,0,low_income
216152.0,189335.505319656,26816.49468034401,415.2,34212.9,0,high_income
135118.0,165237.86260636407,-30119.86260636407,415.2,27757.014925373136,0,high_income
224804.0,208987.8046885762,15816.195311423799,415.2,28390.166666666668,0,high_income
239744.0,341985.34485476295,-102241.34485476295,415.2,30045.354838709678,0,high_income
180388.0,167995.54211294928,12392.457887050725,415.2,22939.03125,0,low_income
143602.0,98065.68025699299,45536.319743007014,415.2,20127.743902439026,0,low_income
91927.0,94629.44006309446,-2702.4400630944583,415.2,27255.21568627451,0,low_income
200464.0,179204.45192269498,21259.548077305022,415.2,27757.014925373136,0,high_income
161384.0,173681.99380773556,-12297.993807735562,415.2,23019.486956521738,0,low_income
150365.0,147390.61537673627,2974.3846232637297,415.2,28497.666666666668,0,high_income
622713.0,642522.0907446456,-19809.090744645568,415.2,38478.71428571428,0,high_income
1200741.0,767452.0887115613,433288.9112884387,415.2,30416.48275862069,0,high_income
163434.0,176667.42137118886,-13233.421371188859,415.2,27757.014925373136,0,high_income
285828.0,290077.5572008051,-4249.5572008051095,415.2,29711.57471264368,0,high_income
124009.0,113015.86140605934,10993.138593940661,415.2,23019.486956521738,0,low_income
204412.0,186826.03853568193,17585.96146431807,415.2,26332.69318181818,0,low_income
121280.0,110962.48800567484,10317.511994325163,415.2,25595.710843373494,0,low_income
393503.0,305047.9230080113,88455.0769919887,415.2,34212.9,0,high_income
244911.0,160660.8616861581,84250.13831384189,415.2,24859.01968503937,0,low_income
93601.0,138084.93576498725,-44483.935764987255,415.2,23161.305263157894,0,low_income
529012.0,583750.2987698413,-54738.29876984132,415.2,34212.9,0,high_income
203237.0,261303.94707439246,-58066.94707439246,415.2,22967.0,0,low_income
106740.0,143352.10626404363,-36612.10626404363,415.2,20127.743902439026,0,low_income
1133294.0,931557.5870062946,201736.41299370537,415.2,30416.48275862069,0,high_income
514881.0,512312.86443105654,2568.1355689434567,415.2,30416.48275862069,0,high_income
425915.0,516549.3825193462,-90634.3825193462,415.2,30416.48275862069,0,high_income
119694.0,131695.65289455556,-12001.652894555562,415.2,25595.710843373494,0,low_income
314358.0,318051.83958558785,-3693.839585587848,415.2,26332.69318181818,0,low_income
151650.0,169647.07940807592,-17997.079408075922,415.2,27757.014925373136,0,high_income
184946.0,196441.98481955816,-11495.984819558158,415.2,28390.166666666668,0,high_income
206303.0,226217.8439606853,-19914.843960685306,415.2,27757.014925373136,0,high_income
680005.0,510634.43117688986,169370.56882311014,415.2,30416.48275862069,0,high_income
261620.0,260176.10952973747,1443.8904702625296,415.2,25265.97014925373,0,low_income
176361.0,160620.63707657863,15740.362923421373,415.2,38538.619047619046,0,high_income
192090.0,192370.38383719084,-280.38383719083504,415.2,26512.25,0,low_income
57681.0,62839.60809369196,-5158.608093691961,415.2,22859.618181818183,0,low_income
261373.0,219209.0392722715,42163.960727728496,415.2,35127.791666666664,0,high_income
239022.0,253242.87569874604,-14220.875698746037,415.2,23161.305263157894,0,low_income
135152.0,163015.69136494468,-27863.69136494468,415.2,24859.01968503937,0,low_income
206788.0,169647.07940807592,37140.92059192408,415.2,27757.014925373136,0,high_income
116932.0,157397.05199126308,-40465.051991263084,415.2,22172.175,0,low_income
385673.0,445383.3892942476,-59710.38929424761,415.2,38478.71428571428,0,high_income
162656.0,175710.51617355034,-13054.516173550335,415.2,34084.22641509434,0,high_income
210697.0,176951.0625743993,33745.937425600714,415.2,27757.014925373136,0,high_income
387044.0,405590.865418182,-18546.865418181987,415.2,27791.3125,0,high_income
100193.0,109091.4158072141,-8898.4158072141,415.2,23019.486956521738,0,low_income
98702.0,86974.8382772308,11727.161722769204,415.2,23019.486956521738,0,low_income
136639.0,114681.89148005637,21957.108519943635,415.2,26215.561904761904,0,low_income
67603.0,80764.78059101198,-13161.780591011979,415.2,26332.69318181818,0,low_income
234550.0,126224.65686643575,108325.34313356425,415.2,27757.014925373136,0,high_income
133068.0,208096.83265677496,-75028.83265677496,415.2,28912.0,0,high_income
298746.0,305777.348688713,-7031.348688712984,415.2,28390.166666666668,0,high_income
169608.0,129083.88980719425,40524.11019280575,415.2,22967.0,0,low_income
82223.0,133721.92941155474,-51498.92941155474,415.2,23019.486956521738,0,low_income
103034.0,88746.64034485609,14287.359655143911,415.2,25595.710843373494,0,low_income
588315.0,483180.34287157154,105134.65712842846,415.2,39419.125,0,high_income
267798.0,376373.8936889802,-108575.8936889802,415.2,25265.97014925373,0,low_income
112349.0,160975.77337877313,-48626.77337877313,415.2,25817.608695652172,0,low_income
228677.0,155758.83052311203,72918.16947688797,415.2,27757.014925373136,0,high_income
256318.0,264234.2386613846,-7916.238661384617,415.2,38538.619047619046,0,high_income
454424.0,379311.76381001365,75112.23618998635,415.2,27839.102564102563,0,high_income
103530.0,143610.90957812592,-40080.909578125924,415.2,24859.01968503937,0,low_income
627606.0,773350.1902034949,-145744.19020349486,415.2,30416.48275862069,0,high_income
111206.0,102161.33841922074,9044.661580779255,415.2,30045.354838709678,0,high_income
148157.0,168053.3058663623,-19896.305866362294,415.2,24339.2,0,low_income
152816.0,160558.9913083464,-7742.991308346391,415.2,26215.561904761904,0,low_income
222496.0,207055.0612238274,15440.93877617261,415.2,22859.618181818183,0,low_income
104257.0,104199.23487890074,57.765121099262615,415.2,24339.2,0,low_income
209268.0,323109.85849708633,-113841.85849708633,415.2,38538.619047619046,0,high_income
108880.0,91419.55285470009,17460.447145299913,415.2,22959.347826086956,0,low_income
134118.0,171795.5820176864,-37677.58201768639,415.2,27757.014925373136,0,high_income
237528.0,142450.80674651157,95077.19325348843,415.2,22967.0,0,low_income
153995.0,134945.57203251473,19049.427967485273,415.2,22939.03125,0,low_income
390056.0,265894.3812277118,124161.6187722882,415.2,25595.710843373494,0,low_income
238118.0,181605.6271184494,56512.372881550604,415.2,27757.014925373136,0,high_income
411651.0,446212.50631580554,-34561.50631580554,415.2,26512.25,0,low_income
250680.0,250119.82692064636,560.1730793536408,415.2,25595.710843373494,0,low_income
122815.0,119228.24972946584,3586.7502705341612,415.2,28497.666666666668,0,high_income
326988.0,320954.1685517614,6033.831448238576,415.2,24859.01968503937,0,low_income
297604.0,463984.2305761384,-166380.23057613842,415.2,24859.01968503937,0,low_income
92478.0,100435.02518996228,-7957.025189962282,415.2,30045.354838709678,0,high_income
246592.0,233922.93948901974,12669.060510980256,415.2,28912.0,0,high_income
168121.0,253888.6312793791,-85767.6312793791,415.2,25265.97014925373,0,low_income
137744.0,114104.57587280436,23639.42412719564,415.2,22305.30188679245,0,low_income
198446.0,177242.49416749796,21203.505832502036,415.2,20127.743902439026,0,low_income
27820.0,110581.0930682854,-82761.0930682854,415.2,23887.61038961039,0,low_income
232095.0,276167.4850849711,-44072.48508497112,415.2,24859.01968503937,0,low_income
177247.0,172707.44731092715,4539.552689072851,415.2,26215.561904761904,0,low_income
72273.0,141165.33164030896,-68892.33164030896,415.2,28912.0,0,high_income
