label,temp_mean,temp_range,temp_dominant_freq,precip_mean,precip_range,precip_dominant_freq
Maize,27.934166665,7.106666669999999,0.25,8.63166666575,16.58333333,0.25
Maize,25.3275,6.91333333,0.25,7.538333334,15.153333337,0.25
Maize,25.3275,6.91333333,0.25,7.538333334,15.153333337,0.25
Maize,25.3275,6.91333333,0.25,7.538333334,15.153333337,0.25
Maize,27.934166665,7.106666669999999,0.25,8.63166666575,16.58333333,0.25
Maize,27.934166665,7.106666669999999,0.25,8.63166666575,16.58333333,0.25
Maize,27.934166665,7.106666669999999,0.25,8.63166666575,16.58333333,0.25
Maize,25.3275,6.91333333,0.25,7.538333334,15.153333337,0.25
Maize,27.934166665,7.106666669999999,0.25,8.63166666575,16.58333333,0.25
Maize,25.3275,6.91333333,0.25,7.538333334,15.153333337,0.25
Maize,27.934166665,7.106666669999999,0.25,8.63166666575,16.58333333,0.25
Maize,27.934166665,7.106666669999999,0.25,8.63166666575,16.58333333,0.25
Maize,25.3275,6.91333333,0.25,7.538333334,15.153333337,0.25
Maize,27.934166665,7.106666669999999,0.25,8.63166666575,16.58333333,0.25
Maize,27.934166665,7.106666669999999,0.25,8.63166666575,16.58333333,0.25
Maize,27.934166665,7.106666669999999,0.25,8.63166666575,16.58333333,0.25
Maize,25.3275,6.91333333,0.25,7.538333334,15.153333337,0.25
Maize,27.934166665,7.106666669999999,0.25,8.63166666575,16.58333333,0.25
Maize,25.3275,6.91333333,0.25,7.538333334,15.153333337,0.25
Maize,27.934166665,7.106666669999999,0.25,8.63166666575,16.58333333,0.25
Maize,27.934166665,7.106666669999999,0.25,8.63166666575,16.58333333,0.25
Maize,24.6325,6.853333330000002,0.25,5.37166666575,11.249999997,0.25
Maize,27.934166665,7.106666669999999,0.25,8.63166666575,16.58333333,0.25
Maize,25.3275,6.91333333,0.25,7.538333334,15.153333337,0.25
Maize,25.3275,6.91333333,0.25,7.538333334,15.153333337,0.25
Maize,25.3275,6.91333333,0.25,7.538333334,15.153333337,0.25
Maize,27.934166665,7.106666669999999,0.25,8.63166666575,16.58333333,0.25
Maize,27.934166665,7.106666669999999,0.25,8.63166666575,16.58333333,0.25
Maize,27.934166665,7.106666669999999,0.25,8.63166666575,16.58333333,0.25
Maize,27.934166665,7.106666669999999,0.25,8.63166666575,16.58333333,0.25
Maize,27.934166665,7.106666669999999,0.25,8.63166666575,16.58333333,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,27.934166665,7.106666669999999,0.25,8.63166666575,16.58333333,0.25
Maize,27.934166665,7.106666669999999,0.25,8.63166666575,16.58333333,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,25.586666667499998,6.2966666700000005,0.25,4.47583333425,10.85666667,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,25.586666667499998,6.2966666700000005,0.25,4.47583333425,10.85666667,0.25
Maize,25.586666667499998,6.2966666700000005,0.25,4.47583333425,10.85666667,0.25
Maize,25.609166667500002,7.209999999999997,0.25,8.585833333250001,18.576666667,0.25
Maize,25.609166667500002,7.209999999999997,0.25,8.585833333250001,18.576666667,0.25
Maize,25.586666667499998,6.2966666700000005,0.25,4.47583333425,10.85666667,0.25
Maize,25.609166667500002,7.209999999999997,0.25,8.585833333250001,18.576666667,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,25.586666667499998,6.2966666700000005,0.25,4.47583333425,10.85666667,0.25
Maize,25.586666667499998,6.2966666700000005,0.25,4.47583333425,10.85666667,0.25
Maize,25.586666667499998,6.2966666700000005,0.25,4.47583333425,10.85666667,0.25
Maize,25.586666667499998,6.2966666700000005,0.25,4.47583333425,10.85666667,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,25.609166667500002,7.209999999999997,0.25,8.585833333250001,18.576666667,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,25.609166667500002,7.209999999999997,0.25,8.585833333250001,18.576666667,0.25
Maize,25.586666667499998,6.2966666700000005,0.25,4.47583333425,10.85666667,0.25
Maize,25.586666667499998,6.2966666700000005,0.25,4.47583333425,10.85666667,0.25
Maize,25.586666667499998,6.2966666700000005,0.25,4.47583333425,10.85666667,0.25
Maize,25.609166667500002,7.209999999999997,0.25,8.585833333250001,18.576666667,0.25
Maize,25.586666667499998,6.2966666700000005,0.25,4.47583333425,10.85666667,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,25.586666667499998,6.2966666700000005,0.25,4.47583333425,10.85666667,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,25.586666667499998,6.2966666700000005,0.25,4.47583333425,10.85666667,0.25
Maize,25.609166667500002,7.209999999999997,0.25,8.585833333250001,18.576666667,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,25.586666667499998,6.2966666700000005,0.25,4.47583333425,10.85666667,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,25.609166667500002,7.209999999999997,0.25,8.585833333250001,18.576666667,0.25
Maize,25.609166667500002,7.209999999999997,0.25,8.585833333250001,18.576666667,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,25.609166667500002,7.209999999999997,0.25,8.585833333250001,18.576666667,0.25
Maize,25.586666667499998,6.2966666700000005,0.25,4.47583333425,10.85666667,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,25.586666667499998,6.2966666700000005,0.25,4.47583333425,10.85666667,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,25.586666667499998,6.2966666700000005,0.25,4.47583333425,10.85666667,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,25.586666667499998,6.2966666700000005,0.25,4.47583333425,10.85666667,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,25.609166667500002,7.209999999999997,0.25,8.585833333250001,18.576666667,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,25.609166667500002,7.209999999999997,0.25,8.585833333250001,18.576666667,0.25
Maize,25.609166667500002,7.209999999999997,0.25,8.585833333250001,18.576666667,0.25
Maize,25.609166667500002,7.209999999999997,0.25,8.585833333250001,18.576666667,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,25.609166667500002,7.209999999999997,0.25,8.585833333250001,18.576666667,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,25.609166667500002,7.209999999999997,0.25,8.585833333250001,18.576666667,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,25.609166667500002,7.209999999999997,0.25,8.585833333250001,18.576666667,0.25
Maize,25.609166667500002,7.209999999999997,0.25,8.585833333250001,18.576666667,0.25
Maize,25.609166667500002,7.209999999999997,0.25,8.585833333250001,18.576666667,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,25.609166667500002,7.209999999999997,0.25,8.585833333250001,18.576666667,0.25
Maize,25.609166667500002,7.209999999999997,0.25,8.585833333250001,18.576666667,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,24.9575,6.59,0.25,7.6450000007500005,16.080000003,0.25
Maize,25.609166667500002,7.209999999999997,0.25,8.585833333250001,18.576666667,0.25
Maize,25.609166667500002,7.209999999999997,0.25,8.585833333250001,18.576666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,27.306666667499996,6.72666667,0.25,6.0766666664999995,14.186666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
Maize,28.431666664999998,7.946666670000003,0.25,6.71833333325,16.206666667,0.25
