user_group_id,Username,Bot_Label_Mode,Gender_Mode,Consecutive_Block_Length,Avg_Engagement
1623,cindywallace,-1,unknown,1,116.0
1624,cindywiggins,-1,unknown,1,102.0
1625,cisnerossean,-1,unknown,1,78.0
1626,cjackson,1,unknown,1,134.0
1627,cjames,1,unknown,1,90.0
1628,cjenkins,-1,unknown,1,68.0
1629,cjones,1,unknown,1,136.0
1630,ckemp,-1,unknown,1,54.0
1631,cknox,-1,unknown,1,120.0
1632,clarencecastro,-1,unknown,1,51.0
1633,clarkbrian,-1,unknown,1,95.0
1634,clarkdebra,-1,unknown,1,156.0
1635,clarkduane,-1,unknown,1,67.0
1636,clarkejesus,-1,unknown,1,43.0
1637,clarkeric,0,unknown,1,93.0
1638,clarkjacob,-1,unknown,1,42.0
1639,clarkjohn,0,unknown,1,187.0
1640,clarkkevin,0,unknown,1,91.0
1641,clarkkirsten,-1,unknown,1,140.0
1642,clarkleslie,-1,unknown,1,97.0
1643,clarkmatthew,1,unknown,1,13.0
1644,clarkrobert,0,unknown,1,57.0
1645,clarkroger,-1,unknown,1,24.0
1646,clarksamantha,-1,unknown,1,106.0
1647,clarksamantha,-1,unknown,1,87.0
1648,clarkvictoria,-1,unknown,1,88.0
1649,claudia08,-1,unknown,1,192.0
1650,claudia35,-1,unknown,1,128.0
1651,claudia81,-1,unknown,1,89.0
1652,claudia87,-1,unknown,1,163.0
1653,clayjennifer,-1,unknown,1,105.0
1654,clayton99,-1,unknown,1,72.0
1655,claytonpeterson,-1,unknown,1,84.0
1656,clewis,0,unknown,1,99.0
1657,clinecharles,-1,unknown,1,110.0
1658,clinejoshua,-1,unknown,1,133.0
1659,clinekimberly,-1,unknown,1,0.0
1660,clineshaun,-1,unknown,1,102.0
1661,clinton95,-1,unknown,1,53.0
1662,clintonjensen,-1,unknown,1,88.0
1663,clloyd,-1,unknown,1,114.0
1664,clloyd,-1,unknown,1,111.0
1665,cmccoy,-1,unknown,1,102.0
1666,cmiles,0,unknown,1,110.0
1667,cmoore,0,unknown,1,186.0
1668,cmorrow,0,unknown,1,87.0
1669,cmurphy,-1,unknown,1,57.0
1670,cobbdaniel,-1,unknown,1,26.0
1671,cobbdawn,-1,unknown,1,146.0
1672,cochranlisa,-1,unknown,1,138.0
1673,cody20,0,unknown,1,96.0
1674,codygarrett,-1,unknown,1,56.0
1675,codygreen,-1,unknown,1,44.0
1676,codyguerrero,-1,unknown,1,76.0
1677,codytorres,-1,unknown,1,108.0
1678,coffeyrobert,-1,unknown,1,35.0
1679,cohenjose,-1,unknown,1,138.0
1680,coleantonio,-1,unknown,1,125.0
1681,colebruce,-1,unknown,1,15.0
1682,coledouglas,-1,unknown,1,151.0
1683,colejones,-1,unknown,1,106.0
1684,colejoshua,-1,unknown,1,60.0
1685,colekenneth,-1,unknown,1,92.0
1686,colelori,-1,unknown,1,111.0
1687,colemanjoseph,-1,unknown,1,99.0
1688,colemanmax,-1,unknown,1,86.0
1689,colenatalie,-1,unknown,1,108.0
1690,colepatrick,-1,unknown,1,91.0
1691,colerobert,-1,unknown,1,169.0
1692,colin07,0,unknown,1,154.0
1693,colin26,-1,unknown,1,115.0
1694,colin57,-1,unknown,1,77.0
1695,colleen33,-1,unknown,1,117.0
1696,colleen40,-1,unknown,1,28.0
1697,colleen53,1,unknown,1,106.0
1698,colleen70,-1,unknown,1,175.0
1699,colleencantrell,-1,unknown,1,62.0
1700,colleenharris,-1,unknown,1,117.0
1701,colleennichols,-1,unknown,1,65.0
1702,colliertiffany,-1,unknown,1,15.0
1703,colliertom,-1,unknown,1,81.0
1704,collin38,-1,unknown,1,156.0
1705,collin66,-1,unknown,1,81.0
1706,collin93,-1,unknown,1,78.0
1707,collin94,1,unknown,1,98.0
1708,collinbennett,-1,unknown,1,169.0
1709,collinclarke,-1,unknown,1,131.0
1710,collinsallen,-1,unknown,1,73.0
1711,collinsbradley,-1,unknown,1,138.0
1712,collinschad,-1,unknown,1,50.0
1713,collinsdylan,-1,unknown,1,117.0
1714,collinskelly,0,unknown,1,153.0
1715,collinsleslie,-1,unknown,1,118.0
1716,collinsmatthew,-1,unknown,1,39.0
1717,collinswilliam,0,unknown,1,88.0
1718,colonyolanda,-1,unknown,1,36.0
1719,combsjoshua,-1,unknown,1,39.0
1720,combsnicholas,1,unknown,1,139.0
1721,comptondiane,-1,unknown,1,104.0
1722,comptonsarah,-1,unknown,1,33.0
1723,conleyjennifer,-1,unknown,1,88.0
1724,conleyrodney,-1,unknown,1,41.0
1725,connerdonald,-1,unknown,1,73.0
1726,connermeagan,-1,unknown,1,68.0
1727,connie61,-1,unknown,1,98.0
1728,connie77,0,unknown,1,86.0
1729,conniebarnes,-1,unknown,1,67.0
1730,conniegreen,-1,unknown,1,142.0
1731,connieherrera,-1,unknown,1,83.0
1732,conniejones,-1,unknown,1,117.0
1733,connieprice,-1,unknown,1,107.0
1734,connieschmidt,-1,unknown,1,152.0
1735,connor58,-1,unknown,1,113.0
1736,connor82,-1,unknown,1,78.0
1737,connorgreen,-1,unknown,1,83.0
1738,contrerasbrian,-1,unknown,1,55.0
1739,contrerasbrian,-1,unknown,1,165.0
1740,contrerasrita,-1,unknown,1,100.0
1741,contrerassteven,-1,unknown,1,35.0
1742,conwaypatricia,-1,unknown,1,149.0
1743,conwayrobert,-1,unknown,1,144.0
1744,cookdaniel,-1,unknown,1,60.0
1745,cookerobin,-1,unknown,1,109.0
1746,cookheather,-1,unknown,1,192.0
1747,cookjohn,-1,unknown,1,148.0
1748,cookmargaret,-1,unknown,1,83.0
1749,cookmichael,-1,unknown,1,67.0
1750,cookmichael,-1,unknown,1,91.0
1751,cooknathan,-1,unknown,1,48.0
1752,cooleyjoshua,-1,unknown,1,162.0
1753,cooperbrianna,-1,unknown,1,80.0
1754,cooperheather,-1,unknown,1,129.0
1755,cooperjose,-1,unknown,1,84.0
1756,cooperkelly,-1,unknown,1,152.0
1757,cooperkristen,-1,unknown,1,74.0
1758,cooperrichard,-1,unknown,1,91.0
1759,cooperrobin,-1,unknown,1,85.0
1760,cooperstephen,-1,unknown,1,17.0
1761,corey74,-1,unknown,1,111.0
1762,corey77,-1,unknown,1,104.0
1763,coreyking,-1,unknown,1,111.0
1764,coreymeyer,-1,unknown,1,99.0
1765,coreymitchell,-1,unknown,1,164.0
1766,corr,-1,unknown,1,110.0
1767,cortiz,1,unknown,1,86.0
1768,cory10,-1,unknown,1,101.0
1769,cory65,1,unknown,1,50.0
1770,cory71,-1,unknown,1,106.0
1771,cory80,-1,unknown,1,111.0
1772,coryshaw,-1,unknown,1,82.0
1773,corywoodard,-1,unknown,1,84.0
1774,courtney05,-1,unknown,1,95.0
1775,courtney07,-1,unknown,1,124.0
1776,courtney20,-1,unknown,1,76.0
1777,courtney22,-1,unknown,1,85.0
1778,courtney23,-1,unknown,1,99.0
1779,courtney33,-1,unknown,1,61.0
1780,courtney55,-1,unknown,1,43.0
1781,courtney55,-1,unknown,1,120.0
1782,courtneyconner,-1,unknown,1,29.0
1783,courtneydominguez,-1,unknown,1,76.0
1784,courtneyevans,-1,unknown,1,83.0
1785,courtneyfigueroa,-1,unknown,1,183.0
1786,courtneymcintosh,-1,unknown,1,159.0
1787,courtneymeyer,-1,unknown,1,115.0
1788,courtneymyers,-1,unknown,1,112.0
1789,courtneywilliams,-1,unknown,1,149.0
1790,cowanchristian,-1,unknown,1,85.0
1791,cowanwilliam,-1,unknown,1,140.0
1792,coxamy,-1,unknown,1,172.0
1793,coxangela,-1,unknown,1,121.0
1794,coxbruce,-1,unknown,1,43.0
1795,coxdustin,-1,unknown,1,22.0
1796,coxjeffrey,-1,unknown,1,96.0
1797,coxjeffrey,-1,unknown,1,129.0
1798,coxkathryn,-1,unknown,1,69.0
1799,coxkevin,-1,unknown,1,74.0
1800,coxkevin,-1,unknown,1,135.0
1801,coxpatricia,-1,unknown,1,110.0
1802,cparrish,-1,unknown,1,108.0
1803,cpatterson,-1,unknown,1,97.0
1804,cphelps,1,unknown,1,128.0
1805,cpierce,1,unknown,1,96.0
1806,cpruitt,-1,unknown,1,101.0
1807,cpugh,-1,unknown,1,72.0
1808,craig15,-1,unknown,1,191.0
1809,craig32,-1,unknown,1,90.0
1810,craig50,-1,unknown,1,124.0
1811,craig94,-1,unknown,1,132.0
1812,craiganderson,-1,unknown,1,118.0
1813,craigaustin,-1,unknown,1,85.0
1814,craigblake,-1,unknown,1,110.0
1815,craigjamie,-1,unknown,1,63.0
1816,craigsamantha,-1,unknown,1,104.0
1817,craigsoto,-1,unknown,1,138.0
1818,crawfordjennifer,-1,unknown,1,101.0
1819,crawfordjennifer,-1,unknown,1,132.0
1820,crawfordjohn,-1,unknown,1,167.0
1821,crawfordnatasha,-1,unknown,1,117.0
1822,crawfordnicole,-1,unknown,1,91.0
1823,crawfordpaul,-1,unknown,1,164.0
1824,crawfordrachel,-1,unknown,1,94.0
1825,crawfordsara,-1,unknown,1,24.0
1826,crhodes,1,unknown,1,90.0
1827,crice,0,unknown,1,143.0
1828,crichards,1,unknown,1,88.0
1829,criley,-1,unknown,1,102.0
1830,cristianalvarado,-1,unknown,1,117.0
1831,cristinagonzalez,-1,unknown,1,101.0
1832,crivera,1,unknown,1,95.0
1833,crobertson,1,unknown,1,84.0
1834,crobinson,0,unknown,1,93.0
1835,crose,-1,unknown,1,31.0
1836,cross,-1,unknown,1,93.0
1837,crossandrew,-1,unknown,1,121.0
1838,croy,-1,unknown,1,85.0
1839,cruzchristina,-1,unknown,1,29.0
1840,cruzgabrielle,-1,unknown,1,14.0
1841,cruzlaura,-1,unknown,1,162.0
1842,cruzmarc,-1,unknown,1,73.0
1843,cruzsara,-1,unknown,1,92.0
1844,cruztara,-1,unknown,1,89.0
1845,crystal03,1,unknown,1,118.0
1846,crystal04,-1,unknown,1,91.0
1847,crystal07,-1,unknown,1,102.0
1848,crystal11,-1,unknown,1,109.0
1849,crystal17,-1,unknown,1,134.0
1850,crystal18,-1,unknown,1,59.0
1851,crystal49,-1,unknown,1,166.0
1852,crystal53,-1,unknown,1,128.0
1853,crystal58,-1,unknown,1,113.0
1854,crystal60,1,unknown,1,121.0
1855,crystal63,-1,unknown,1,45.0
1856,crystal66,1,unknown,1,169.0
1857,crystal71,1,unknown,1,123.0
1858,crystal91,-1,unknown,1,96.0
1859,crystal92,-1,unknown,1,134.0
1860,crystal98,-1,unknown,1,117.0
1861,crystalbarton,-1,unknown,1,123.0
1862,crystalboyd,-1,unknown,1,66.0
1863,crystalcarter,-1,unknown,1,59.0
1864,crystalcunningham,-1,unknown,1,56.0
1865,crystalhenry,-1,unknown,1,123.0
1866,crystalhenry,-1,unknown,1,42.0
1867,crystaljones,-1,unknown,1,130.0
1868,crystalkennedy,-1,unknown,1,102.0
1869,crystalmosley,-1,unknown,1,85.0
1870,crystalross,-1,unknown,1,117.0
1871,csantos,-1,unknown,1,71.0
1872,cscott,0,unknown,1,137.0
1873,csmith,0,unknown,1,68.0
1874,csmith,0,unknown,1,33.0
1875,csnyder,0,unknown,1,25.0
1876,cstone,1,unknown,1,56.0
1877,cthornton,-1,unknown,1,69.0
1878,ctravis,-1,unknown,1,97.0
1879,cummingsbrian,-1,unknown,1,180.0
1880,cummingsdouglas,-1,unknown,1,64.0
1881,cummingsyvette,-1,unknown,1,150.0
1882,cunninghamamy,-1,unknown,1,85.0
1883,cunninghamerin,-1,unknown,1,141.0
1884,cunninghamjerry,-1,unknown,1,105.0
1885,cunninghamricardo,-1,unknown,1,112.0
1886,currybrandon,-1,unknown,1,67.0
1887,currygabriel,-1,unknown,1,100.0
1888,currysavannah,-1,unknown,1,129.0
1889,curtis00,-1,unknown,1,71.0
1890,curtis18,0,unknown,1,107.0
1891,curtis95,-1,unknown,1,149.0
1892,curtisgomez,-1,unknown,1,86.0
1893,curtisjessica,1,unknown,1,54.0
1894,curtiswarren,-1,unknown,1,158.0
1895,cwagner,1,unknown,1,124.0
1896,cwalker,0,unknown,1,74.0
1897,cwallace,-1,unknown,1,129.0
1898,cwallace,-1,unknown,1,20.0
1899,cward,-1,unknown,1,74.0
1900,cwarren,-1,unknown,1,143.0
1901,cwhite,1,unknown,1,62.0
1902,cwiggins,-1,unknown,1,156.0
1903,cwilliams,1,unknown,1,79.0
1904,cwilliams,1,unknown,1,102.0
1905,cwilliams,1,unknown,1,143.0
1906,cwilson,1,unknown,1,119.0
1907,cwilson,1,unknown,1,36.0
1908,cwood,-1,unknown,1,168.0
1909,cwoods,-1,unknown,1,152.0
1910,cwright,0,unknown,1,165.0
1911,cynthia00,-1,unknown,1,155.0
1912,cynthia01,-1,unknown,1,112.0
1913,cynthia17,-1,unknown,1,152.0
1914,cynthia81,1,unknown,1,145.0
1915,cynthia89,0,unknown,1,159.0
1916,cynthiagallagher,-1,unknown,1,87.0
1917,cynthiamartinez,-1,unknown,1,159.0
1918,dadams,1,unknown,1,85.0
1919,daguirre,-1,unknown,1,35.0
1920,daisywatson,-1,unknown,1,48.0
1921,dakota87,-1,unknown,1,112.0
1922,dakotameyer,-1,unknown,1,100.0
1923,dale91,-1,unknown,1,160.0
1924,dalealexander,-1,unknown,1,94.0
1925,dalepearson,-1,unknown,1,53.0
1926,dalton88,-1,unknown,1,37.0
1927,daltoneric,-1,unknown,1,115.0
1928,dana13,-1,unknown,1,57.0
1929,dana27,-1,unknown,1,99.0
1930,dana34,-1,unknown,1,118.0
1931,dana44,-1,unknown,1,101.0
1932,dana98,-1,unknown,1,116.0
1933,danabell,-1,unknown,1,26.0
1934,danabowman,-1,unknown,1,183.0
1935,danadonaldson,-1,unknown,1,142.0
1936,danagarrett,-1,unknown,1,39.0
1937,danahoward,-1,unknown,1,45.0
1938,danalopez,-1,unknown,1,75.0
1939,danaturner,-1,unknown,1,91.0
1940,daniel07,0,unknown,1,139.0
1941,daniel16,0,unknown,1,121.0
1942,daniel18,-1,unknown,1,68.0
1943,daniel18,-1,unknown,1,94.0
1944,daniel21,1,unknown,1,73.0
1945,daniel21,1,unknown,1,170.0
1946,daniel22,0,unknown,1,66.0
1947,daniel23,1,unknown,1,119.0
1948,daniel26,1,unknown,1,167.0
1949,daniel27,-1,unknown,1,76.0
1950,daniel39,1,unknown,1,44.0
1951,daniel42,1,unknown,1,115.0
1952,daniel47,-1,unknown,1,59.0
1953,daniel58,1,unknown,1,70.0
1954,daniel60,-1,unknown,1,104.0
1955,daniel66,1,unknown,1,15.0
1956,daniel71,0,unknown,1,131.0
1957,daniel75,-1,unknown,1,86.0
1958,daniel77,-1,unknown,1,73.0
1959,daniel93,1,unknown,1,62.0
1960,daniel94,-1,unknown,1,116.0
1961,daniel95,-1,unknown,1,157.0
1962,daniel95,-1,unknown,1,107.0
1963,daniel96,0,unknown,1,74.0
1964,danielanderson,0,unknown,1,22.0
1965,danielbauer,-1,unknown,1,88.0
1966,danielbishop,-1,unknown,1,107.0
1967,danielbruce,-1,unknown,1,42.0
1968,danielchapman,-1,unknown,1,124.0
1969,danieldeleon,-1,unknown,1,110.0
1970,danielherman,-1,unknown,1,70.0
1971,danielholder,-1,unknown,1,94.0
1972,danieljohnson,1,unknown,1,13.0
1973,danieljoshua,-1,unknown,1,74.0
1974,daniellarry,-1,unknown,1,157.0
1975,danielle14,0,unknown,1,21.0
1976,danielle36,0,unknown,1,72.0
1977,danielle74,1,unknown,1,133.0
1978,danielle79,0,unknown,1,52.0
1979,danielle81,1,unknown,1,68.0
1980,danielle81,1,unknown,1,56.0
1981,danielle86,-1,unknown,1,121.0
1982,danielle97,-1,unknown,1,91.0
1983,danielledavis,-1,unknown,1,107.0
1984,daniellegarcia,-1,unknown,1,89.0
1985,daniellegarcia,-1,unknown,1,73.0
1986,daniellegarrison,-1,unknown,1,117.0
1987,daniellehudson,-1,unknown,1,98.0
1988,daniellemclean,1,unknown,1,80.0
1989,daniellemorgan,-1,unknown,1,67.0
1990,daniellemorris,-1,unknown,1,98.0
1991,danielleshaw,-1,unknown,1,120.0
1992,danielmatthews,-1,unknown,1,62.0
1993,danielmccullough,-1,unknown,1,62.0
1994,danielpadilla,-1,unknown,1,112.0
1995,danielpratt,-1,unknown,1,118.0
1996,danielprice,-1,unknown,1,60.0
1997,danielramirez,-1,unknown,1,123.0
1998,danielrice,-1,unknown,1,100.0
1999,danielsallison,-1,unknown,1,27.0
2000,danielsamy,-1,unknown,1,69.0
2001,danielsims,-1,unknown,1,70.0
2002,danielslauren,-1,unknown,1,124.0
2003,danielsmario,-1,unknown,1,129.0
2004,danielsmary,-1,unknown,1,55.0
2005,danielsrobert,-1,unknown,1,59.0
2006,danielsvalerie,-1,unknown,1,142.0
2007,danielwright,1,unknown,1,55.0
2008,danny00,-1,unknown,1,5.0
2009,danny27,-1,unknown,1,38.0
2010,danny54,-1,unknown,1,80.0
2011,danny56,-1,unknown,1,65.0
2012,darius95,-1,unknown,1,162.0
2013,darlene35,-1,unknown,1,133.0
2014,darlene66,-1,unknown,1,182.0
2015,darlene77,-1,unknown,1,141.0
2016,darlene88,-1,unknown,1,81.0
2017,darlene95,-1,unknown,1,102.0
2018,darrellallen,-1,unknown,1,121.0
2019,darren26,-1,unknown,1,58.0
2020,darren59,-1,unknown,1,163.0
2021,darren97,-1,unknown,1,123.0
2022,darylyoung,-1,unknown,1,33.0
2023,datkins,-1,unknown,1,160.0
2024,davenportchelsea,-1,unknown,1,143.0
2025,david00,1,unknown,1,130.0
2026,david00,1,unknown,1,41.0
2027,david01,0,unknown,1,176.0
2028,david07,-1,unknown,1,27.0
2029,david08,1,unknown,1,133.0
2030,david10,0,unknown,1,77.0
2031,david20,0,unknown,1,38.0
2032,david21,0,unknown,1,96.0
2033,david21,0,unknown,1,85.0
2034,david26,1,unknown,1,97.0
2035,david27,1,unknown,1,105.0
2036,david30,-1,unknown,1,119.0
2037,david32,1,unknown,1,67.0
2038,david33,1,unknown,1,83.0
2039,david34,0,unknown,1,162.0
2040,david38,1,unknown,1,159.0
2041,david38,1,unknown,1,152.0
2042,david42,0,unknown,1,125.0
2043,david45,1,unknown,1,68.0
2044,david49,0,unknown,1,133.0
2045,david50,1,unknown,1,53.0
2046,david52,0,unknown,1,159.0
2047,david53,0,unknown,1,151.0
2048,david53,0,unknown,1,68.0
2049,david56,1,unknown,1,136.0
2050,david57,1,unknown,1,99.0
2051,david63,0,unknown,1,93.0
2052,david66,1,unknown,1,24.0
2053,david69,0,unknown,1,11.0
2054,david70,1,unknown,1,54.0
2055,david70,1,unknown,1,129.0
2056,david72,1,unknown,1,32.0
2057,david74,1,unknown,1,165.0
2058,david82,0,unknown,1,36.0
2059,david93,-1,unknown,1,62.0
2060,davidalvarez,1,unknown,1,170.0
2061,davidandrews,0,unknown,1,72.0
2062,davidbennett,-1,unknown,1,10.0
2063,davidblackburn,-1,unknown,1,142.0
2064,davidbryan,-1,unknown,1,80.0
2065,davidcosta,-1,unknown,1,97.0
2066,daviddominguez,-1,unknown,1,60.0
2067,daviddrake,0,unknown,1,138.0
2068,davidevans,-1,unknown,1,112.0
2069,davidfreeman,-1,unknown,1,40.0
2070,davidgaines,-1,unknown,1,133.0
2071,davidgarcia,-1,unknown,1,111.0
2072,davidgarcia,-1,unknown,1,147.0
2073,davidgregory,-1,unknown,1,70.0
2074,davidhatfield,-1,unknown,1,93.0
2075,davidholloway,-1,unknown,1,66.0
2076,davidholmes,0,unknown,1,182.0
2077,davidholmes,0,unknown,1,134.0
2078,davidhorton,-1,unknown,1,78.0
2079,davidjohn,1,unknown,1,177.0
2080,davidlopez,-1,unknown,1,104.0
2081,davidmaldonado,1,unknown,1,113.0
2082,davidmartin,0,unknown,1,133.0
2083,davidmason,0,unknown,1,84.0
2084,davidmccarthy,-1,unknown,1,29.0
2085,davidmiller,1,unknown,1,119.0
2086,davidnewton,-1,unknown,1,57.0
2087,davidparker,-1,unknown,1,20.0
2088,davidpotts,-1,unknown,1,101.0
2089,davidprice,-1,unknown,1,53.0
2090,davidreynolds,-1,unknown,1,14.0
2091,davidrhodes,-1,unknown,1,92.0
2092,davidrichard,-1,unknown,1,100.0
2093,davidrobinson,-1,unknown,1,125.0
2094,davidsalas,-1,unknown,1,103.0
2095,davidsalazar,-1,unknown,1,93.0
2096,davidsimpson,-1,unknown,1,68.0
2097,davidsmith,1,unknown,1,145.0
2098,davidsmith,1,unknown,1,110.0
2099,davidsmith,1,unknown,1,118.0
2100,davidsoto,0,unknown,1,152.0
2101,davidstanley,-1,unknown,1,85.0
2102,davidstevenson,1,unknown,1,152.0
2103,davidtaylor,1,unknown,1,91.0
2104,davidtorres,-1,unknown,1,89.0
2105,davidwatkins,-1,unknown,1,55.0
2106,davidweeks,-1,unknown,1,47.0
2107,davidwest,-1,unknown,1,105.0
2108,davidwilliams,1,unknown,1,59.0
2109,davidwu,-1,unknown,1,109.0
2110,davisaustin,0,unknown,1,113.0
2111,davischristine,-1,unknown,1,45.0
2112,daviscindy,-1,unknown,1,107.0
2113,daviseric,-1,unknown,1,65.0
2114,davisjonathan,0,unknown,1,137.0
2115,davisjoseph,0,unknown,1,88.0
2116,daviskaitlyn,-1,unknown,1,94.0
2117,daviskara,-1,unknown,1,32.0
2118,daviskevin,-1,unknown,1,107.0
2119,daviskrista,-1,unknown,1,50.0
2120,davislisa,0,unknown,1,161.0
2121,davismeagan,-1,unknown,1,143.0
2122,davisnicole,1,unknown,1,65.0
2123,davisrebecca,-1,unknown,1,66.0
2124,davisrobert,1,unknown,1,120.0
2125,davissamuel,-1,unknown,1,60.0
2126,dawn04,1,unknown,1,99.0
2127,dawn16,-1,unknown,1,123.0
2128,dawn30,-1,unknown,1,184.0
2129,dawn47,0,unknown,1,83.0
2130,dawn52,-1,unknown,1,51.0
2131,dawn67,1,unknown,1,81.0
2132,dawn89,0,unknown,1,97.0
2133,dawn90,-1,unknown,1,131.0
2134,dawnfisher,-1,unknown,1,132.0
2135,dawnjohnson,-1,unknown,1,67.0
2136,dawnrivera,-1,unknown,1,47.0
2137,dawnroberson,-1,unknown,1,65.0
2138,dawntorres,-1,unknown,1,45.0
2139,dayjonathan,-1,unknown,1,103.0
2140,dbates,-1,unknown,1,62.0
2141,dbaxter,-1,unknown,1,152.0
2142,dbell,-1,unknown,1,50.0
2143,dbennett,1,unknown,1,125.0
2144,dboyd,1,unknown,1,72.0
2145,dbrown,1,unknown,1,132.0
2146,dbutler,1,unknown,1,110.0
2147,dcarney,-1,unknown,1,103.0
2148,dcole,1,unknown,1,104.0
2149,dcollins,1,unknown,1,174.0
2150,dconrad,-1,unknown,1,82.0
2151,dcox,-1,unknown,1,151.0
2152,dcurtis,-1,unknown,1,144.0
2153,ddavis,1,unknown,1,74.0
2154,dday,-1,unknown,1,129.0
2155,deanderek,-1,unknown,1,86.0
2156,deangray,-1,unknown,1,165.0
2157,deanna17,1,unknown,1,50.0
2158,deanna34,-1,unknown,1,106.0
2159,deanna57,-1,unknown,1,102.0
2160,deanna58,1,unknown,1,142.0
2161,deanna81,-1,unknown,1,49.0
2162,deanna93,-1,unknown,1,129.0
2163,deannabeard,-1,unknown,1,90.0
2164,deannahaas,-1,unknown,1,98.0
2165,deannastone,-1,unknown,1,135.0
2166,debbiecrawford,-1,unknown,1,21.0
2167,debbiegardner,-1,unknown,1,107.0
2168,debbiejohnson,-1,unknown,1,28.0
2169,debbiesherman,-1,unknown,1,132.0
2170,deborah05,-1,unknown,1,147.0
2171,deborah13,-1,unknown,1,90.0
2172,deborah14,-1,unknown,1,139.0
2173,deborah22,-1,unknown,1,79.0
2174,deborah23,1,unknown,1,11.0
2175,deborah33,-1,unknown,1,68.0
2176,deborah49,1,unknown,1,99.0
2177,deborah76,-1,unknown,1,162.0
2178,deborahjohnson,-1,unknown,1,42.0
2179,deborahpowell,-1,unknown,1,82.0
2180,deborahroberts,-1,unknown,1,128.0
2181,deborahsmith,-1,unknown,1,85.0
2182,deborahsullivan,-1,unknown,1,53.0
2183,deborahvaldez,-1,unknown,1,121.0
2184,deborahwise,-1,unknown,1,155.0
2185,debra41,1,unknown,1,55.0
2186,debra77,-1,unknown,1,132.0
2187,debrabrock,-1,unknown,1,124.0
2188,debrastrickland,-1,unknown,1,71.0
2189,dedwards,1,unknown,1,96.0
2190,delacruzrandy,-1,unknown,1,108.0
2191,deleonjames,0,unknown,1,147.0
2192,delgadojennifer,-1,unknown,1,140.0
2193,delgadokristen,-1,unknown,1,132.0
2194,denise11,-1,unknown,1,58.0
2195,denise66,-1,unknown,1,192.0
2196,denise71,-1,unknown,1,122.0
2197,denise80,1,unknown,1,102.0
2198,denise91,-1,unknown,1,127.0
2199,denise98,0,unknown,1,110.0
2200,denisecarroll,-1,unknown,1,174.0
2201,deniseduncan,-1,unknown,1,36.0
2202,denisehartman,0,unknown,1,156.0
2203,denisejohns,-1,unknown,1,88.0
2204,denisekhan,-1,unknown,1,89.0
2205,deniselove,-1,unknown,1,117.0
2206,deniseperry,-1,unknown,1,79.0
2207,deniserodriguez,-1,unknown,1,119.0
2208,dennis00,-1,unknown,1,141.0
2209,dennis31,-1,unknown,1,78.0
2210,dennis32,-1,unknown,1,96.0
2211,dennis65,-1,unknown,1,77.0
2212,dennisbrown,-1,unknown,1,85.0
2213,dennisdavid,-1,unknown,1,136.0
2214,dennisjeffrey,-1,unknown,1,74.0
2215,dennismatthew,-1,unknown,1,87.0
2216,dennisrivas,-1,unknown,1,92.0
2217,denniswoods,-1,unknown,1,134.0
2218,derek00,-1,unknown,1,152.0
2219,derek23,0,unknown,1,109.0
2220,derek28,-1,unknown,1,61.0
2221,derek72,-1,unknown,1,116.0
2222,derek90,-1,unknown,1,90.0
2223,derekknox,-1,unknown,1,61.0
2224,derekmontgomery,-1,unknown,1,120.0
2225,derekmurphy,0,unknown,1,109.0
2226,derrick04,-1,unknown,1,60.0
2227,derrick73,-1,unknown,1,97.0
2228,derrick74,-1,unknown,1,154.0
2229,derrick81,-1,unknown,1,158.0
2230,derrick88,-1,unknown,1,156.0
2231,derrick99,-1,unknown,1,153.0
2232,derrickberry,-1,unknown,1,65.0
2233,derricksmith,1,unknown,1,162.0
2234,desiree41,-1,unknown,1,144.0
2235,desireehardy,-1,unknown,1,87.0
2236,desireehernandez,-1,unknown,1,84.0
2237,desireenorman,-1,unknown,1,30.0
2238,desireesimmons,1,unknown,1,132.0
2239,destiny75,-1,unknown,1,165.0
2240,destiny84,-1,unknown,1,132.0
2241,destinyhoward,-1,unknown,1,68.0
2242,deverett,-1,unknown,1,80.0
2243,devin24,-1,unknown,1,104.0
2244,devin51,-1,unknown,1,46.0
2245,devinclayton,-1,unknown,1,41.0
2246,devinhernandez,-1,unknown,1,72.0
2247,devinhorton,-1,unknown,1,11.0
2248,devinmiller,1,unknown,1,96.0
2249,devinmoran,-1,unknown,1,117.0
2250,devinpatterson,-1,unknown,1,34.0
2251,dfernandez,-1,unknown,1,93.0
2252,dfisher,1,unknown,1,99.0
2253,dfranklin,-1,unknown,1,145.0
2254,dgarza,-1,unknown,1,123.0
2255,dgeorge,1,unknown,1,65.0
2256,dgibson,1,unknown,1,100.0
2257,dgonzalez,0,unknown,1,131.0
2258,dgraham,-1,unknown,1,122.0
2259,dgutierrez,-1,unknown,1,145.0
2260,dhale,-1,unknown,1,135.0
2261,dhall,1,unknown,1,102.0
2262,dhanson,-1,unknown,1,32.0
2263,dharris,0,unknown,1,135.0
2264,dharrison,1,unknown,1,148.0
2265,dhaynes,1,unknown,1,97.0
2266,dhiggins,-1,unknown,1,121.0
2267,dhopkins,0,unknown,1,90.0
2268,dhouse,-1,unknown,1,94.0
2269,dhowell,0,unknown,1,122.0
2270,dhuffman,-1,unknown,1,130.0
2271,diamondtrujillo,-1,unknown,1,88.0
2272,diana40,0,unknown,1,136.0
2273,diana93,-1,unknown,1,137.0
