scene_col,monitor_col,count,missing,missing_per,special_per,unique,psi,bin_point_rate,dt_col
SCENE_000016,cro_general,24499,0,0.0,0.0,24455,0.0,"{ [-inf, 0.11905) : 0.1, [0.11905, 0.14281) : 0.1, [0.14281, 0.15903) : 0.1, [0.15903, 0.17245) : 0.1, [0.17245, 0.18491) : 0.1, [0.18491, 0.19735) : 0.1, [0.19735, 0.21227) : 0.1, [0.21227, 0.22956) : 0.1, [0.22956, 0.25696) : 0.1, [0.25696, inf) : 0.1, Missing : 0.0 }",197001
SCENE_000016,cro_general_mle,24499,0,0.0,0.0,24456,0.0,"{ [-inf, 0.10161) : 0.1, [0.10161, 0.12720) : 0.1, [0.12720, 0.14603) : 0.1, [0.14603, 0.16154) : 0.1, [0.16154, 0.17618) : 0.1, [0.17618, 0.19064) : 0.1, [0.19064, 0.20708) : 0.1, [0.20708, 0.22713) : 0.1, [0.22713, 0.25875) : 0.1, [0.25875, inf) : 0.1, Missing : 0.0 }",197001
SCENE_000016,cro_general_reg,24499,0,0.0,0.0,24457,0.0,"{ [-inf, 0.14788) : 0.1, [0.14788, 0.18609) : 0.1, [0.18609, 0.21216) : 0.1, [0.21216, 0.23295) : 0.1, [0.23295, 0.25208) : 0.1, [0.25208, 0.27117) : 0.1, [0.27117, 0.29178) : 0.1, [0.29178, 0.31566) : 0.1, [0.31566, 0.35094) : 0.1, [0.35094, inf) : 0.1, Missing : 0.0 }",197001
SCENE_000016,cro_sceneid,24499,0,0.0,0.0,24453,0.0,"{ [-inf, 0.13510) : 0.1, [0.13510, 0.15624) : 0.1, [0.15624, 0.17013) : 0.1, [0.17013, 0.18145) : 0.1, [0.18145, 0.19223) : 0.1, [0.19223, 0.20245) : 0.1, [0.20245, 0.21291) : 0.1, [0.21291, 0.22570) : 0.1, [0.22570, 0.24487) : 0.1, [0.24487, inf) : 0.1, Missing : 0.0 }",197001
SCENE_000017,cro_general,31301,0,0.0,0.0,31293,0.0,"{ [-inf, 0.12046) : 0.1, [0.12046, 0.14068) : 0.1, [0.14068, 0.15555) : 0.1, [0.15555, 0.16786) : 0.1, [0.16786, 0.17957) : 0.1, [0.17957, 0.19128) : 0.1, [0.19128, 0.20410) : 0.1, [0.20410, 0.22008) : 0.1, [0.22008, 0.24380) : 0.1, [0.24380, inf) : 0.1, Missing : 0.0 }",197001
SCENE_000017,cro_general_mle,31301,0,0.0,0.0,31293,0.0,"{ [-inf, 0.10302) : 0.1, [0.10302, 0.12631) : 0.1, [0.12631, 0.14363) : 0.1, [0.14363, 0.15791) : 0.1, [0.15791, 0.17124) : 0.1, [0.17124, 0.18481) : 0.1, [0.18481, 0.19968) : 0.1, [0.19968, 0.21759) : 0.1, [0.21759, 0.24535) : 0.1, [0.24535, inf) : 0.1, Missing : 0.0 }",197001
SCENE_000017,cro_general_reg,31301,0,0.0,0.0,31295,0.0,"{ [-inf, 0.14632) : 0.1, [0.14632, 0.18226) : 0.1, [0.18226, 0.20587) : 0.1, [0.20587, 0.22528) : 0.1, [0.22528, 0.24351) : 0.1, [0.24351, 0.26099) : 0.1, [0.26099, 0.27948) : 0.1, [0.27948, 0.30233) : 0.1, [0.30233, 0.33496) : 0.1, [0.33496, inf) : 0.1, Missing : 0.0 }",197001
SCENE_000017,cro_sceneid,31301,0,0.0,0.0,31293,0.0,"{ [-inf, 0.14217) : 0.1, [0.14217, 0.16000) : 0.1, [0.16000, 0.17249) : 0.1, [0.17249, 0.18245) : 0.1, [0.18245, 0.19174) : 0.1, [0.19174, 0.20048) : 0.1, [0.20048, 0.20983) : 0.1, [0.20983, 0.22115) : 0.1, [0.22115, 0.23771) : 0.1, [0.23771, inf) : 0.1, Missing : 0.0 }",197001
SCENE_000018,cro_general,77326,0,0.0,0.0,77236,0.0,"{ [-inf, 0.12157) : 0.1, [0.12157, 0.14186) : 0.1, [0.14186, 0.15669) : 0.1, [0.15669, 0.16947) : 0.1, [0.16947, 0.18136) : 0.1, [0.18136, 0.19328) : 0.1, [0.19328, 0.20688) : 0.1, [0.20688, 0.22400) : 0.1, [0.22400, 0.25118) : 0.1, [0.25118, inf) : 0.1, Missing : 0.0 }",197001
SCENE_000018,cro_general_mle,77326,0,0.0,0.0,77243,0.0,"{ [-inf, 0.10438) : 0.1, [0.10438, 0.12698) : 0.1, [0.12698, 0.14374) : 0.1, [0.14374, 0.15837) : 0.1, [0.15837, 0.17200) : 0.1, [0.17200, 0.18585) : 0.1, [0.18585, 0.20112) : 0.1, [0.20112, 0.22048) : 0.1, [0.22048, 0.25124) : 0.1, [0.25124, inf) : 0.1, Missing : 0.0 }",197001
SCENE_000018,cro_general_reg,77326,0,0.0,0.0,77254,0.0,"{ [-inf, 0.15558) : 0.1, [0.15558, 0.18900) : 0.1, [0.18900, 0.21156) : 0.1, [0.21156, 0.23085) : 0.1, [0.23085, 0.24836) : 0.1, [0.24836, 0.26605) : 0.1, [0.26605, 0.28559) : 0.1, [0.28559, 0.30885) : 0.1, [0.30885, 0.34398) : 0.1, [0.34398, inf) : 0.1, Missing : 0.0 }",197001
SCENE_000018,cro_sceneid,77326,0,0.0,0.0,77232,0.0,"{ [-inf, 0.15214) : 0.1, [0.15214, 0.16814) : 0.1, [0.16814, 0.17922) : 0.1, [0.17922, 0.18839) : 0.1, [0.18839, 0.19667) : 0.1, [0.19667, 0.20522) : 0.1, [0.20522, 0.21447) : 0.1, [0.21447, 0.22616) : 0.1, [0.22616, 0.24394) : 0.1, [0.24394, inf) : 0.1, Missing : 0.0 }",197001
SCENE_000019,cro_general,127746,0,0.0,0.0,125429,0.0,"{ [-inf, 0.10578) : 0.1, [0.10578, 0.12993) : 0.1, [0.12993, 0.14711) : 0.1, [0.14711, 0.16150) : 0.1, [0.16150, 0.17482) : 0.1, [0.17482, 0.18791) : 0.1, [0.18791, 0.20208) : 0.1, [0.20208, 0.21935) : 0.1, [0.21935, 0.24515) : 0.1, [0.24515, inf) : 0.1, Missing : 0.0 }",197001
SCENE_000019,cro_general_mle,127746,0,0.0,0.0,125429,0.0,"{ [-inf, 0.08562) : 0.1, [0.08562, 0.11115) : 0.1, [0.11115, 0.13024) : 0.1, [0.13024, 0.14692) : 0.1, [0.14692, 0.16236) : 0.1, [0.16236, 0.17769) : 0.1, [0.17769, 0.19404) : 0.1, [0.19404, 0.21387) : 0.1, [0.21387, 0.24365) : 0.1, [0.24365, inf) : 0.1, Missing : 0.0 }",197001
SCENE_000019,cro_general_reg,127746,0,0.0,0.0,125429,0.0,"{ [-inf, 0.12836) : 0.1, [0.12836, 0.16818) : 0.1, [0.16818, 0.19510) : 0.1, [0.19510, 0.21693) : 0.1, [0.21693, 0.23652) : 0.1, [0.23652, 0.25561) : 0.1, [0.25561, 0.27586) : 0.1, [0.27586, 0.29957) : 0.1, [0.29957, 0.33306) : 0.1, [0.33306, inf) : 0.1, Missing : 0.0 }",197001
SCENE_000019,cro_sceneid,127746,0,0.0,0.0,125429,0.0,"{ [-inf, 0.12107) : 0.1, [0.12107, 0.14075) : 0.1, [0.14075, 0.15442) : 0.1, [0.15442, 0.16576) : 0.1, [0.16576, 0.17609) : 0.1, [0.17609, 0.18629) : 0.1, [0.18629, 0.19694) : 0.1, [0.19694, 0.20923) : 0.1, [0.20923, 0.22720) : 0.1, [0.22720, inf) : 0.1, Missing : 0.0 }",197001
SCENE_000020,cro_general,69788,0,0.0,0.0,69416,0.0,"{ [-inf, 0.11439) : 0.1, [0.11439, 0.13673) : 0.1, [0.13673, 0.15325) : 0.1, [0.15325, 0.16735) : 0.1, [0.16735, 0.18098) : 0.1, [0.18098, 0.19455) : 0.1, [0.19455, 0.20967) : 0.1, [0.20967, 0.22859) : 0.1, [0.22859, 0.25944) : 0.1, [0.25944, inf) : 0.1, Missing : 0.0 }",197001
SCENE_000020,cro_general_mle,69788,0,0.0,0.0,69433,0.0,"{ [-inf, 0.09686) : 0.1, [0.09686, 0.12120) : 0.1, [0.12120, 0.13977) : 0.1, [0.13977, 0.15596) : 0.1, [0.15596, 0.17155) : 0.1, [0.17155, 0.18688) : 0.1, [0.18688, 0.20420) : 0.1, [0.20420, 0.22611) : 0.1, [0.22611, 0.26050) : 0.1, [0.26050, inf) : 0.1, Missing : 0.0 }",197001
SCENE_000020,cro_general_reg,69788,0,0.0,0.0,69444,0.0,"{ [-inf, 0.14474) : 0.1, [0.14474, 0.18169) : 0.1, [0.18169, 0.20792) : 0.1, [0.20792, 0.22969) : 0.1, [0.22969, 0.24998) : 0.1, [0.24998, 0.27000) : 0.1, [0.27000, 0.29140) : 0.1, [0.29140, 0.31722) : 0.1, [0.31722, 0.35650) : 0.1, [0.35650, inf) : 0.1, Missing : 0.0 }",197001
SCENE_000020,cro_sceneid,69788,0,0.0,0.0,69401,0.0,"{ [-inf, 0.14255) : 0.1, [0.14255, 0.16097) : 0.1, [0.16097, 0.17390) : 0.1, [0.17390, 0.18479) : 0.1, [0.18479, 0.19483) : 0.1, [0.19483, 0.20497) : 0.1, [0.20497, 0.21593) : 0.1, [0.21593, 0.22917) : 0.1, [0.22917, 0.24885) : 0.1, [0.24885, inf) : 0.1, Missing : 0.0 }",197001
SCENE_000021,cro_general,109123,0,0.0,0.0,108578,0.0,"{ [-inf, 0.09903) : 0.1, [0.09903, 0.12208) : 0.1, [0.12208, 0.13986) : 0.1, [0.13986, 0.15604) : 0.1, [0.15604, 0.17185) : 0.1, [0.17185, 0.18837) : 0.1, [0.18837, 0.20745) : 0.1, [0.20745, 0.23266) : 0.1, [0.23266, 0.27421) : 0.1, [0.27421, inf) : 0.1, Missing : 0.0 }",197001
SCENE_000021,cro_general_mle,109123,0,0.0,0.0,108588,0.0,"{ [-inf, 0.07788) : 0.1, [0.07788, 0.10244) : 0.1, [0.10244, 0.12177) : 0.1, [0.12177, 0.13973) : 0.1, [0.13973, 0.15743) : 0.1, [0.15743, 0.17644) : 0.1, [0.17644, 0.19800) : 0.1, [0.19800, 0.22567) : 0.1, [0.22567, 0.27083) : 0.1, [0.27083, inf) : 0.1, Missing : 0.0 }",197001
SCENE_000021,cro_general_reg,109123,0,0.0,0.0,108599,0.0,"{ [-inf, 0.12311) : 0.1, [0.12311, 0.16399) : 0.1, [0.16399, 0.19307) : 0.1, [0.19307, 0.21758) : 0.1, [0.21758, 0.24076) : 0.1, [0.24076, 0.26437) : 0.1, [0.26437, 0.29024) : 0.1, [0.29024, 0.32263) : 0.1, [0.32263, 0.37231) : 0.1, [0.37231, inf) : 0.1, Missing : 0.0 }",197001
SCENE_000021,cro_sceneid,109123,0,0.0,0.0,108575,0.0,"{ [-inf, 0.13036) : 0.1, [0.13036, 0.15190) : 0.1, [0.15190, 0.16704) : 0.1, [0.16704, 0.17975) : 0.1, [0.17975, 0.19162) : 0.1, [0.19162, 0.20348) : 0.1, [0.20348, 0.21656) : 0.1, [0.21656, 0.23318) : 0.1, [0.23318, 0.25812) : 0.1, [0.25812, inf) : 0.1, Missing : 0.0 }",197001
