uniq_id_1,id_1,uniq_id_2,id_2,score_1,score_2,gap_score,aft_v4_f0_1,aft_v4_f1_1,aft_v4_f2_1,aft_v4_f3_1,aft_v4_f4_1,aft_v4_f5_1,aft_v4_f6_1,aft_v4_f7_1,aft_v4_f8_1,aft_v4_f13_1,aft_v4_f14_1,aft_v4_f15_1,aft_v4_f16_1,aft_v4_f17_1,aft_v4_f18_1,aft_v4_f19_1,aft_v4_f0_2,aft_v4_f1_2,aft_v4_f2_2,aft_v4_f3_2,aft_v4_f4_2,aft_v4_f5_2,aft_v4_f6_2,aft_v4_f7_2,aft_v4_f8_2,aft_v4_f13_2,aft_v4_f14_2,aft_v4_f15_2,aft_v4_f16_2,aft_v4_f17_2,aft_v4_f18_2,aft_v4_f19_2,gap_aft_v4_f0,gap_aft_v4_f1,gap_aft_v4_f2,gap_aft_v4_f3,gap_aft_v4_f4,gap_aft_v4_f5,gap_aft_v4_f6,gap_aft_v4_f7,gap_aft_v4_f8,gap_aft_v4_f13,gap_aft_v4_f14,gap_aft_v4_f15,gap_aft_v4_f16,gap_aft_v4_f17,gap_aft_v4_f18,gap_aft_v4_f19
689684,32541,c546e57b42f543929f0fdfa2eeea424f,32541,0.092078,0.097127,0.005049000000000012,0.45833,0.404675,0.406215,0.59419,0.625892,0.413788,0.433611,0.498566,0.547658,0.492356,0.491077,0.563113,0.42290600000000006,0.509702,0.508076,0.488688,0.45833,0.404675,0.406215,0.59419,0.625892,0.413788,0.433611,0.498566,0.547658,0.5317470000000001,0.491077,0.563113,0.42290600000000006,0.509702,0.508076,0.488688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039391000000000065,0.0,0.0,0.0,0.0,0.0,0.0
702537,758,f252d78049734a3fac2d10de6eb1fcb6,758,0.125409,0.12036,0.005048999999999998,0.436872,0.562695,0.496411,0.5334899999999999,0.516964,0.464225,0.459105,0.4987569999999999,0.511896,0.599908,0.5152359999999999,0.563113,0.4841180000000001,0.48975,0.529104,0.496621,0.436872,0.562695,0.496411,0.5334899999999999,0.516964,0.464225,0.459105,0.4987569999999999,0.511896,0.5747869999999999,0.5152359999999999,0.563113,0.4841180000000001,0.48975,0.529104,0.496621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02512100000000006,0.0,0.0,0.0,0.0,0.0,0.0
697964,204,340dc40daf264f23a4a3cdfba5e149f5,204,0.125406,0.120358,0.005047999999999983,0.440788,0.491916,0.510596,0.484943,0.512364,0.443754,0.442614,0.488198,0.507306,0.5977600000000001,0.529239,0.563113,0.488619,0.537425,0.531185,0.5181180000000001,0.440788,0.491916,0.510596,0.484943,0.512364,0.443754,0.442614,0.488198,0.507306,0.574921,0.529239,0.563113,0.488619,0.537425,0.531185,0.5181180000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022839000000000054,0.0,0.0,0.0,0.0,0.0,0.0
718215,58273,5d6e3a8b82dc45c4815d852a969ee6aa,58273,0.064298,0.069344,0.005046000000000009,0.585505,0.601831,0.405831,0.38852,0.513389,0.433727,0.455145,0.447267,0.47875,0.479324,0.467218,0.483192,0.474313,0.440737,0.463607,0.475913,0.585505,0.601831,0.405831,0.38852,0.513389,0.433727,0.455145,0.447267,0.47875,0.502387,0.467218,0.483192,0.474313,0.440737,0.463607,0.475913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023063000000000056,0.0,0.0,0.0,0.0,0.0,0.0
687303,29735,861c5725e4624a688dc04ad9a3a8a159,29735,0.096954,0.101984,0.005030000000000007,0.648328,0.530193,0.530279,0.469708,0.647529,0.35814,0.365591,0.486067,0.499148,0.482787,0.389513,0.366318,0.487976,0.531528,0.38521,0.403801,0.648328,0.530193,0.530279,0.469708,0.647529,0.35814,0.365591,0.486067,0.499148,0.519271,0.389513,0.366318,0.487976,0.531528,0.38521,0.403801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036484000000000016,0.0,0.0,0.0,0.0,0.0,0.0
716723,56517,aea2cf7716684f6cb5cc8173a7851012,56517,0.123454,0.118473,0.004980999999999999,0.5084529999999999,0.529939,0.544879,0.513573,0.577171,0.459548,0.501195,0.46064399999999994,0.5200140000000001,0.586016,0.545322,0.577839,0.6203609999999999,0.553493,0.714903,0.644989,0.5084529999999999,0.529939,0.544879,0.513573,0.577171,0.459548,0.501195,0.46064399999999994,0.5200140000000001,0.576629,0.545322,0.577839,0.6203609999999999,0.553493,0.714903,0.644989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009387000000000034,0.0,0.0,0.0,0.0,0.0,0.0
698444,41097,cc451c419849483c8969b060ff98cf24,41097,0.101744,0.106719,0.004974999999999993,0.411655,0.466933,0.467254,0.370397,0.540449,0.381348,0.441479,0.41638100000000006,0.458221,0.548293,0.579496,0.563113,0.588773,0.571099,0.574254,0.664672,0.411655,0.466933,0.467254,0.370397,0.540449,0.381348,0.441479,0.41638100000000006,0.458221,0.5957680000000001,0.579496,0.563113,0.588773,0.571099,0.574254,0.664672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047475000000000045,0.0,0.0,0.0,0.0,0.0,0.0
716191,55955,f2b4005608364f5e85c1d5dafb5c66bb,55955,0.058059,0.053094,0.004964999999999997,0.511617,0.49342700000000006,0.5216930000000001,0.44749399999999995,0.5585479999999999,0.496907,0.531978,0.54589,0.563883,0.5977600000000001,0.369853,0.4871970000000001,0.411708,0.362987,0.369726,0.390746,0.511617,0.49342700000000006,0.5216930000000001,0.44749399999999995,0.5585479999999999,0.496907,0.531978,0.54589,0.563883,0.53201,0.369853,0.4871970000000001,0.411708,0.362987,0.369726,0.390746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06575000000000009,0.0,0.0,0.0,0.0,0.0,0.0
688277,31395,7a062d0eaaeb4f02b26be3988ef29c75,31395,0.10572,0.110656,0.00493600000000001,0.5074,0.549343,0.535566,0.547658,0.474164,0.527713,0.574863,0.561091,0.569338,0.558762,0.5759479999999999,0.563113,0.523354,0.497329,0.552755,0.521533,0.5074,0.549343,0.535566,0.547658,0.474164,0.527713,0.574863,0.561091,0.569338,0.5793590000000001,0.5759479999999999,0.563113,0.523354,0.497329,0.552755,0.521533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020597000000000087,0.0,0.0,0.0,0.0,0.0,0.0
698917,41499,6fefd9c2d3844ca68e66a387d59d6046,41499,0.060112,0.065028,0.004916000000000004,0.453168,0.589956,0.324869,0.420391,0.437567,0.341066,0.327217,0.555455,0.544879,0.48180600000000007,0.522672,0.563113,0.415387,0.517545,0.526733,0.5159560000000001,0.453168,0.589956,0.324869,0.420391,0.437567,0.341066,0.327217,0.555455,0.544879,0.50968,0.522672,0.563113,0.415387,0.517545,0.526733,0.5159560000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027873999999999954,0.0,0.0,0.0,0.0,0.0,0.0
713759,53491,1d0094b4f1ad4e03b92b1b50c9cb9bd5,53491,0.085678,0.090593,0.004915000000000003,0.636282,0.547962,0.573365,0.522133,0.576666,0.655561,0.730247,0.608262,0.600188,0.552027,0.500695,0.563113,0.35326199999999996,0.533343,0.5107109999999999,0.488688,0.636282,0.547962,0.573365,0.522133,0.576666,0.655561,0.730247,0.608262,0.600188,0.598605,0.500695,0.563113,0.35326199999999996,0.533343,0.5107109999999999,0.488688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04657800000000001,0.0,0.0,0.0,0.0,0.0,0.0
717696,57112,124a1de514914ed5a08b77a11120f06c,57112,0.086789,0.091694,0.004904999999999993,0.602861,0.534235,0.487792,0.562905,0.614953,0.6392369999999999,0.660517,0.586106,0.584106,0.5589149999999999,0.62779,0.537784,0.559723,0.5162770000000001,0.667093,0.612631,0.602861,0.534235,0.487792,0.562905,0.614953,0.6392369999999999,0.660517,0.586106,0.584106,0.56921,0.62779,0.537784,0.559723,0.5162770000000001,0.667093,0.612631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010295000000000054,0.0,0.0,0.0,0.0,0.0,0.0
682927,25875,26cdc8035c5a4d4397833cc2be2e9785,25875,0.057617,0.062506,0.0048890000000000045,0.508642,0.436872,0.530536,0.451613,0.549343,0.525211,0.564723,0.51022,0.5249520000000001,0.5523140000000001,0.46372700000000006,0.507542,0.541369,0.343777,0.503106,0.433475,0.508642,0.436872,0.530536,0.451613,0.549343,0.525211,0.564723,0.51022,0.5249520000000001,0.603777,0.46372700000000006,0.507542,0.541369,0.343777,0.503106,0.433475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051462999999999925,0.0,0.0,0.0,0.0,0.0,0.0
709740,49477,1acb02cc73a14938b3f41c548baa61c4,49477,0.105456,0.110345,0.0048890000000000045,0.512736,0.49342700000000006,0.567181,0.517604,0.5363020000000001,0.524423,0.512269,0.522666,0.5401239999999999,0.5717939999999999,0.493832,0.563113,0.42594399999999993,0.507869,0.518232,0.493381,0.512736,0.49342700000000006,0.567181,0.517604,0.5363020000000001,0.524423,0.512269,0.522666,0.5401239999999999,0.581462,0.493832,0.563113,0.42594399999999993,0.507869,0.518232,0.493381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009668000000000121,0.0,0.0,0.0,0.0,0.0,0.0
712168,51719,57b86c057a0648d8891000c877c93454,51719,0.116895,0.121746,0.004850999999999994,0.614808,0.44501499999999994,0.502633,0.487895,0.622051,0.640353,0.678018,0.5758939999999999,0.5901890000000001,0.495041,0.5033920000000001,0.563113,0.482817,0.51499,0.5133989999999999,0.5114449999999999,0.614808,0.44501499999999994,0.502633,0.487895,0.622051,0.640353,0.678018,0.5758939999999999,0.5901890000000001,0.533529,0.5033920000000001,0.563113,0.482817,0.51499,0.5133989999999999,0.5114449999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03848800000000002,0.0,0.0,0.0,0.0,0.0,0.0
698390,41043,41297a42394b4fd58afad29b50299537,41043,0.215423,0.220263,0.004839999999999983,0.578819,0.591064,0.509195,0.5791310000000001,0.507214,0.515688,0.565336,0.5815130000000001,0.590129,0.5793590000000001,0.527269,0.496785,0.456394,0.551179,0.523039,0.495886,0.578819,0.591064,0.509195,0.5791310000000001,0.507214,0.515688,0.565336,0.5815130000000001,0.590129,0.584755,0.527269,0.496785,0.456394,0.551179,0.523039,0.495886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005395999999999956,0.0,0.0,0.0,0.0,0.0,0.0
707101,46975,3f870da5160e4353b6292a66388434ea,46975,0.117574,0.122409,0.004835000000000006,0.494123,0.582184,0.547888,0.551459,0.455145,0.461948,0.512269,0.552872,0.563883,0.556847,0.57581,0.563113,0.5443100000000001,0.556994,0.5811430000000001,0.538957,0.494123,0.582184,0.547888,0.551459,0.455145,0.461948,0.512269,0.552872,0.563883,0.566735,0.57581,0.563113,0.5443100000000001,0.556994,0.5811430000000001,0.538957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009888000000000008,0.0,0.0,0.0,0.0,0.0,0.0
702052,43990,8ab6e24a21194393944ced960b677887,43990,0.071875,0.06704,0.004834999999999992,0.390178,0.501195,0.539401,0.49302299999999993,0.432205,0.373714,0.374891,0.424595,0.44101899999999994,0.601115,0.579496,0.563113,0.588773,0.571099,0.574254,0.664672,0.390178,0.501195,0.539401,0.49302299999999993,0.432205,0.373714,0.374891,0.424595,0.44101899999999994,0.601115,0.5696399999999999,0.572393,0.662481,0.490165,0.600312,0.538805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009856000000000087,0.009280000000000066,0.073708,0.080934,0.026057999999999915,0.12586700000000006
679345,22344,412a2665a7a94e5787621f5c6dce5514,22344,0.108605,0.103784,0.004820999999999992,0.452281,0.493829,0.508918,0.5277970000000001,0.481855,0.407612,0.44409399999999993,0.404798,0.430306,0.582175,0.515749,0.563113,0.41725,0.601869,0.604318,0.513442,0.452281,0.493829,0.508918,0.5277970000000001,0.481855,0.407612,0.44409399999999993,0.404798,0.430306,0.5716859999999999,0.515749,0.563113,0.41725,0.601869,0.604318,0.513442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010489000000000082,0.0,0.0,0.0,0.0,0.0,0.0
717314,57103,f696ed14a22c4f03af943d24829df714,57103,0.087958,0.092778,0.004820000000000005,0.632109,0.541794,0.540043,0.521604,0.5685319999999999,0.561091,0.583,0.561232,0.577488,0.535619,0.47801800000000005,0.476865,0.445248,0.594908,0.501406,0.45113,0.632109,0.541794,0.540043,0.521604,0.5685319999999999,0.561091,0.583,0.561232,0.577488,0.587291,0.47801800000000005,0.476865,0.445248,0.594908,0.501406,0.45113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05167200000000005,0.0,0.0,0.0,0.0,0.0,0.0
717766,57182,e6df6263f12c488e9cf36f0d5bcfeef7,57182,0.102873,0.107692,0.00481899999999999,0.483909,0.567995,0.454927,0.508547,0.5357310000000001,0.457567,0.446139,0.515964,0.53374,0.5503939999999999,0.562503,0.489784,0.492741,0.544131,0.639193,0.518582,0.483909,0.567995,0.454927,0.508547,0.5357310000000001,0.457567,0.446139,0.515964,0.53374,0.576741,0.562503,0.489784,0.492741,0.544131,0.639193,0.518582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02634700000000001,0.0,0.0,0.0,0.0,0.0,0.0
685963,29005,b18f6fc451f94bf68c04b5eeafca4563,29005,0.073149,0.077954,0.00480499999999999,0.329083,0.332926,0.413913,0.50426,0.34633600000000003,0.364634,0.345788,0.464869,0.5437810000000001,0.48180600000000007,0.414883,0.477642,0.34735,0.487227,0.45246,0.4231609999999999,0.329083,0.332926,0.413913,0.50426,0.34633600000000003,0.364634,0.345788,0.464869,0.5437810000000001,0.50968,0.414883,0.477642,0.34735,0.487227,0.45246,0.4231609999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027873999999999954,0.0,0.0,0.0,0.0,0.0,0.0
699032,41586,dcbf96d5e11a495f960b302e26ebec33,41586,0.107954,0.103159,0.004794999999999994,0.516694,0.4962180000000001,0.540999,0.499343,0.5624859999999999,0.566978,0.608367,0.5379430000000001,0.533163,0.580868,0.524753,0.563113,0.403982,0.584118,0.548058,0.545546,0.516694,0.4962180000000001,0.540999,0.499343,0.5624859999999999,0.566978,0.608367,0.5379430000000001,0.533163,0.5763739999999999,0.524753,0.563113,0.403982,0.584118,0.548058,0.545546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004494000000000109,0.0,0.0,0.0,0.0,0.0,0.0
702966,44897,72c26527884c40d88c4f561916a8a16b,44897,0.118014,0.113224,0.004789999999999989,0.565407,0.520891,0.535566,0.556899,0.468004,0.492221,0.5092840000000001,0.56004,0.562276,0.590992,0.546346,0.563113,0.559723,0.519467,0.553713,0.5682159999999999,0.565407,0.520891,0.535566,0.556899,0.468004,0.492221,0.5092840000000001,0.56004,0.562276,0.5708439999999999,0.546346,0.563113,0.559723,0.519467,0.553713,0.5682159999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020148000000000055,0.0,0.0,0.0,0.0,0.0,0.0
679192,22114,6ba4a8fbd5f54a9fbcae1ad9d0e46867,22114,0.08021,0.075424,0.004785999999999999,0.503211,0.551158,0.548114,0.5628350000000001,0.513203,0.455145,0.461294,0.523017,0.529766,0.5048050000000001,0.49743,0.563113,0.493392,0.517127,0.532459,0.492941,0.503211,0.551158,0.548114,0.5628350000000001,0.513203,0.455145,0.461294,0.523017,0.529766,0.487739,0.49743,0.563113,0.493392,0.517127,0.532459,0.492941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01706600000000008,0.0,0.0,0.0,0.0,0.0,0.0
691353,34194,c236247548da44429f58424e00f27435,34194,0.120926,0.116142,0.0047840000000000105,0.590831,0.54682,0.52891,0.574539,0.526515,0.474689,0.44364,0.577488,0.580389,0.56596,0.564872,0.563113,0.501997,0.559655,0.588925,0.548334,0.590831,0.54682,0.52891,0.574539,0.526515,0.474689,0.44364,0.577488,0.580389,0.5492,0.564872,0.563113,0.501997,0.559655,0.588925,0.548334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016759999999999997,0.0,0.0,0.0,0.0,0.0,0.0
706452,46202,661169c14dae47dfbaab63657f0bef39,46202,0.101785,0.106559,0.0047740000000000005,0.650728,0.624479,0.472905,0.515778,0.499831,0.590598,0.599298,0.626317,0.631113,0.560185,0.5713779999999999,0.583316,0.709141,0.4889,0.565833,0.627052,0.650728,0.624479,0.472905,0.515778,0.499831,0.590598,0.599298,0.626317,0.631113,0.569674,0.5713779999999999,0.583316,0.709141,0.4889,0.565833,0.627052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00948899999999997,0.0,0.0,0.0,0.0,0.0,0.0
683195,26194,6096c6f695bb4960ba4276e6229fb233,26194,0.098803,0.103551,0.004748000000000002,0.393194,0.418569,0.44113500000000005,0.5313829999999999,0.50975,0.354794,0.381777,0.4292470000000001,0.493829,0.56596,0.5547340000000001,0.563113,0.47789799999999993,0.571099,0.554552,0.537121,0.393194,0.418569,0.44113500000000005,0.5313829999999999,0.50975,0.354794,0.381777,0.4292470000000001,0.493829,0.6225229999999999,0.5547340000000001,0.563113,0.47789799999999993,0.571099,0.554552,0.537121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05656299999999992,0.0,0.0,0.0,0.0,0.0,0.0
684940,27950,cfbabdccb07846e2a2afeea9e2932be2,27950,0.046002,0.050744,0.004741999999999996,0.381925,0.467254,0.397345,0.46617700000000006,0.46303199999999994,0.319874,0.31854499999999997,0.414411,0.438252,0.548646,0.390104,0.40468,0.505417,0.42705,0.387966,0.429005,0.381925,0.467254,0.397345,0.46617700000000006,0.46303199999999994,0.319874,0.31854499999999997,0.414411,0.438252,0.595899,0.390104,0.40468,0.505417,0.42705,0.387966,0.429005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04725299999999999,0.0,0.0,0.0,0.0,0.0,0.0
692929,35928,ebd420d4e1234e1c9a381589025f9885,35928,0.106488,0.10175,0.004738000000000006,0.6016640000000001,0.558836,0.578504,0.550322,0.4649819999999999,0.5437810000000001,0.566233,0.5933970000000001,0.619833,0.582429,0.532507,0.563113,0.380247,0.607093,0.539995,0.517817,0.6016640000000001,0.558836,0.578504,0.550322,0.4649819999999999,0.5437810000000001,0.566233,0.5933970000000001,0.619833,0.571008,0.532507,0.563113,0.380247,0.607093,0.539995,0.517817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011421000000000014,0.0,0.0,0.0,0.0,0.0,0.0
665145,8195,c40378982e564588bfc833f147247e2a,8195,0.144181,0.139448,0.004733000000000015,0.618171,0.59902,0.564654,0.594074,0.49700200000000005,0.5605289999999999,0.604739,0.645304,0.646211,0.534748,0.579496,0.563113,0.588773,0.571099,0.574254,0.664672,0.618171,0.59902,0.564654,0.594074,0.49700200000000005,0.5605289999999999,0.604739,0.645304,0.646211,0.496086,0.579496,0.563113,0.588773,0.571099,0.574254,0.664672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038661999999999974,0.0,0.0,0.0,0.0,0.0,0.0
664849,7848,d8dd63b5f10d4fd99b29666d3366946a,7848,0.153964,0.149252,0.004711999999999994,0.582184,0.565954,0.545269,0.606384,0.585864,0.500324,0.507777,0.5411600000000001,0.5460430000000001,0.5720689999999999,0.767574,0.672728,0.549888,0.72605,0.775854,0.7726689999999999,0.582184,0.565954,0.545269,0.606384,0.585864,0.500324,0.507777,0.5411600000000001,0.5460430000000001,0.548293,0.767574,0.672728,0.549888,0.72605,0.775854,0.7726689999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02377599999999991,0.0,0.0,0.0,0.0,0.0,0.0
676986,19978,d81a2781c77e40ddb5ff4a650bf601b0,19978,0.083524,0.088233,0.004709000000000005,0.449276,0.438141,0.44364,0.486274,0.5460430000000001,0.374745,0.38852,0.390866,0.447267,0.48548900000000006,0.546908,0.563113,0.510792,0.561962,0.558158,0.531155,0.449276,0.438141,0.44364,0.486274,0.5460430000000001,0.374745,0.38852,0.390866,0.447267,0.523775,0.546908,0.563113,0.510792,0.561962,0.558158,0.531155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03828599999999993,0.0,0.0,0.0,0.0,0.0,0.0
707743,47395,27bfbbf7ec7346978120bd0d743d47cc,47395,0.098692,0.103393,0.004700999999999997,0.400265,0.532991,0.509195,0.484943,0.476561,0.412288,0.408764,0.4488279999999999,0.486677,0.487015,0.474473,0.5227109999999999,0.783647,0.587114,0.671765,0.503776,0.400265,0.532991,0.509195,0.484943,0.476561,0.412288,0.408764,0.4488279999999999,0.486677,0.526254,0.474473,0.5227109999999999,0.783647,0.587114,0.671765,0.503776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039239000000000024,0.0,0.0,0.0,0.0,0.0,0.0
690293,33338,8b0ffa8eda504a5dbc48ff7e86186b31,33338,0.105033,0.100353,0.004680000000000004,0.349688,0.41675,0.458553,0.481339,0.538832,0.359136,0.362554,0.403528,0.450724,0.585902,0.627699,0.563113,0.375784,0.619384,0.610468,0.618603,0.349688,0.41675,0.458553,0.481339,0.538832,0.359136,0.362554,0.403528,0.450724,0.5747869999999999,0.627699,0.563113,0.375784,0.619384,0.610468,0.618603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011115000000000097,0.0,0.0,0.0,0.0,0.0,0.0
700688,42964,21414a6306ff4ada856796bc4add97fb,42964,0.06718,0.062506,0.004673999999999998,0.402745,0.45470600000000005,0.473755,0.488501,0.557182,0.408126,0.401319,0.46184,0.483602,0.583842,0.476724,0.47181899999999993,0.539209,0.486795,0.443736,0.458487,0.402745,0.45470600000000005,0.473755,0.488501,0.557182,0.408126,0.401319,0.46184,0.483602,0.506408,0.476724,0.47181899999999993,0.539209,0.486795,0.443736,0.458487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077434,0.0,0.0,0.0,0.0,0.0,0.0
710870,50645,51f4540e59f54ba68c23720b4ef7b8c4,50645,0.159387,0.154715,0.0046720000000000095,0.611412,0.6786760000000001,0.578122,0.527543,0.579008,0.582623,0.588765,0.609502,0.626973,0.50581,0.64212,0.63547,0.493824,0.601869,0.725586,0.690285,0.611412,0.6786760000000001,0.578122,0.527543,0.579008,0.582623,0.588765,0.609502,0.626973,0.483426,0.64212,0.63547,0.493824,0.601869,0.725586,0.690285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02238399999999996,0.0,0.0,0.0,0.0,0.0,0.0
687795,30794,eeed67e8511247cd8e7bb8c0e794f5ec,30794,0.123529,0.1282,0.0046710000000000085,0.5171439999999999,0.550628,0.527628,0.529509,0.529594,0.5248619999999999,0.518317,0.5695359999999999,0.580575,0.578228,0.427187,0.474729,0.355304,0.441668,0.480168,0.525384,0.5171439999999999,0.550628,0.527628,0.529509,0.529594,0.5248619999999999,0.518317,0.5695359999999999,0.580575,0.594607,0.427187,0.474729,0.355304,0.441668,0.480168,0.525384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016379000000000032,0.0,0.0,0.0,0.0,0.0,0.0
677939,20683,416b32ff43234116a9c9b612f0886609,20683,0.112949,0.117619,0.0046700000000000075,0.643482,0.581329,0.584106,0.573236,0.5414800000000001,0.575963,0.555092,0.548657,0.559394,0.557552,0.596803,0.563113,0.6105550000000001,0.52988,0.5761350000000001,0.5559069999999999,0.643482,0.581329,0.584106,0.573236,0.5414800000000001,0.575963,0.555092,0.548657,0.559394,0.566217,0.596803,0.563113,0.6105550000000001,0.52988,0.5761350000000001,0.5559069999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008664999999999923,0.0,0.0,0.0,0.0,0.0,0.0
699878,42480,57afed8b6a0541b8958e8290a6f8c11a,42480,0.105623,0.100955,0.004667999999999992,0.530702,0.565542,0.52891,0.564925,0.502057,0.500222,0.520191,0.544568,0.54386,0.569331,0.635203,0.609015,0.432476,0.616677,0.7333930000000001,0.54508,0.530702,0.565542,0.52891,0.564925,0.502057,0.500222,0.520191,0.544568,0.54386,0.5566909999999999,0.635203,0.609015,0.432476,0.616677,0.7333930000000001,0.54508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012640000000000096,0.0,0.0,0.0,0.0,0.0,0.0
665942,8941,1d027f322e8a4e9da5779c782529a847,8941,0.114352,0.109691,0.0046609999999999985,0.410658,0.41041000000000005,0.529509,0.498854,0.5315529999999999,0.34419099999999997,0.347225,0.394288,0.459218,0.51827,0.5167930000000001,0.474875,0.55583,0.47955,0.519792,0.450442,0.410658,0.41041000000000005,0.529509,0.498854,0.5315529999999999,0.34419099999999997,0.347225,0.394288,0.459218,0.475471,0.5167930000000001,0.474875,0.55583,0.47955,0.519792,0.450442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04279900000000003,0.0,0.0,0.0,0.0,0.0,0.0
666502,9501,dd83ce547f384b75b3214dd8e0642e77,9501,0.103659,0.099001,0.0046579999999999955,0.593627,0.5695359999999999,0.489895,0.551828,0.5513100000000001,0.541562,0.611571,0.560458,0.561022,0.569969,0.577742,0.563113,0.548664,0.529235,0.5731189999999999,0.572004,0.593627,0.5695359999999999,0.489895,0.551828,0.5513100000000001,0.541562,0.611571,0.560458,0.561022,0.550242,0.577742,0.563113,0.548664,0.529235,0.5731189999999999,0.572004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01972699999999994,0.0,0.0,0.0,0.0,0.0,0.0
705211,2924,5b77cb64bf244574be149b76dcc97a8f,2924,0.125025,0.120428,0.004597000000000004,0.695967,0.550399,0.484633,0.502057,0.5279689999999999,0.519927,0.574279,0.585923,0.597063,0.548293,0.43181,0.527642,0.453492,0.476541,0.465818,0.459471,0.695967,0.550399,0.484633,0.502057,0.5279689999999999,0.519927,0.574279,0.585923,0.597063,0.530853,0.43181,0.527642,0.453492,0.476541,0.465818,0.459471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01744000000000001,0.0,0.0,0.0,0.0,0.0,0.0
700567,42843,5c9c4c664ac947a8bd8b24531314dbdf,42843,0.108033,0.11263,0.00459699999999999,0.519212,0.487691,0.501867,0.5049359999999999,0.643811,0.522224,0.53713,0.5351520000000001,0.542341,0.5763739999999999,0.510616,0.563113,0.508846,0.459704,0.500896,0.493821,0.519212,0.487691,0.501867,0.5049359999999999,0.643811,0.522224,0.53713,0.5351520000000001,0.542341,0.629441,0.510616,0.563113,0.508846,0.459704,0.500896,0.493821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053067000000000086,0.0,0.0,0.0,0.0,0.0,0.0
