hour_bin,pt_quintile,rolling_avg_pickups
2024-03-23 19:00:00,0,1219.3690476190477
2024-03-23 19:00:00,1,1646.6785714285713
2024-03-23 19:00:00,2,1347.952380952381
2024-03-23 19:00:00,3,440.23809523809524
2024-03-23 19:00:00,4,124.77380952380952
2024-03-23 20:00:00,0,1217.3154761904761
2024-03-23 20:00:00,1,1641.8095238095239
2024-03-23 20:00:00,2,1344.3630952380952
2024-03-23 20:00:00,3,438.92857142857144
2024-03-23 20:00:00,4,124.875
2024-03-23 21:00:00,0,1214.8392857142858
2024-03-23 21:00:00,1,1637.4464285714287
2024-03-23 21:00:00,2,1340.4761904761904
2024-03-23 21:00:00,3,437.7857142857143
2024-03-23 21:00:00,4,124.63095238095238
2024-03-23 22:00:00,0,1210.095238095238
2024-03-23 22:00:00,1,1635.720238095238
2024-03-23 22:00:00,2,1335.8154761904761
2024-03-23 22:00:00,3,435.6904761904762
2024-03-23 22:00:00,4,124.33928571428571
2024-03-23 23:00:00,0,1207.797619047619
2024-03-23 23:00:00,1,1634.642857142857
2024-03-23 23:00:00,2,1334.5595238095239
2024-03-23 23:00:00,3,434.4404761904762
2024-03-23 23:00:00,4,124.00595238095238
2024-03-24 00:00:00,0,1204.8095238095239
2024-03-24 00:00:00,1,1633.2083333333333
2024-03-24 00:00:00,2,1335.5833333333333
2024-03-24 00:00:00,3,434.2202380952381
2024-03-24 00:00:00,4,123.86309523809524
2024-03-24 01:00:00,0,1203.797619047619
2024-03-24 01:00:00,1,1634.1309523809523
2024-03-24 01:00:00,2,1335.6369047619048
2024-03-24 01:00:00,3,434.05357142857144
2024-03-24 01:00:00,4,123.73809523809524
2024-03-24 02:00:00,0,1203.3095238095239
2024-03-24 02:00:00,1,1635.1130952380952
2024-03-24 02:00:00,2,1337.0119047619048
2024-03-24 02:00:00,3,434.05357142857144
2024-03-24 02:00:00,4,123.70833333333333
2024-03-24 03:00:00,0,1202.8869047619048
2024-03-24 03:00:00,1,1635.642857142857
2024-03-24 03:00:00,2,1337.625
2024-03-24 03:00:00,3,433.9583333333333
2024-03-24 03:00:00,4,123.67261904761905
2024-03-24 04:00:00,0,1202.642857142857
2024-03-24 04:00:00,1,1635.6488095238096
2024-03-24 04:00:00,2,1336.9880952380952
2024-03-24 04:00:00,3,433.51785714285717
2024-03-24 04:00:00,4,123.42261904761905
2024-03-24 05:00:00,0,1202.232142857143
2024-03-24 05:00:00,1,1635.0833333333333
2024-03-24 05:00:00,2,1336.6666666666667
2024-03-24 05:00:00,3,433.1011904761905
2024-03-24 05:00:00,4,123.25
2024-03-24 06:00:00,0,1201.5
2024-03-24 06:00:00,1,1634.267857142857
2024-03-24 06:00:00,2,1335.9345238095239
2024-03-24 06:00:00,3,432.76785714285717
2024-03-24 06:00:00,4,122.73214285714286
2024-03-24 07:00:00,0,1200.654761904762
2024-03-24 07:00:00,1,1633.7380952380952
2024-03-24 07:00:00,2,1335.3035714285713
2024-03-24 07:00:00,3,432.4166666666667
2024-03-24 07:00:00,4,122.33928571428571
2024-03-24 08:00:00,0,1200.2559523809523
2024-03-24 08:00:00,1,1633.2440476190477
2024-03-24 08:00:00,2,1334.7261904761904
2024-03-24 08:00:00,3,432.05357142857144
2024-03-24 08:00:00,4,122.25595238095238
2024-03-24 09:00:00,0,1199.970238095238
2024-03-24 09:00:00,1,1631.9404761904761
2024-03-24 09:00:00,2,1334.2738095238096
2024-03-24 09:00:00,3,431.6547619047619
2024-03-24 09:00:00,4,122.05952380952381
2024-03-24 10:00:00,0,1199.5535714285713
2024-03-24 10:00:00,1,1632.017857142857
2024-03-24 10:00:00,2,1333.4940476190477
2024-03-24 10:00:00,3,431.57142857142856
2024-03-24 10:00:00,4,122.10119047619048
2024-03-24 11:00:00,0,1198.9880952380952
2024-03-24 11:00:00,1,1632.017857142857
2024-03-24 11:00:00,2,1332.7083333333333
2024-03-24 11:00:00,3,431.1488095238095
2024-03-24 11:00:00,4,122.08333333333333
2024-03-24 12:00:00,0,1199.0
2024-03-24 12:00:00,1,1632.595238095238
2024-03-24 12:00:00,2,1332.7559523809523
2024-03-24 12:00:00,3,431.36309523809524
2024-03-24 12:00:00,4,121.92261904761905
2024-03-24 13:00:00,0,1199.1011904761904
2024-03-24 13:00:00,1,1632.4464285714287
2024-03-24 13:00:00,2,1333.017857142857
2024-03-24 13:00:00,3,431.8988095238095
2024-03-24 13:00:00,4,121.73214285714286
2024-03-24 14:00:00,0,1198.5714285714287
2024-03-24 14:00:00,1,1631.2857142857142
2024-03-24 14:00:00,2,1332.7738095238096
2024-03-24 14:00:00,3,432.17857142857144
2024-03-24 14:00:00,4,121.5297619047619
2024-03-24 15:00:00,0,1198.517857142857
2024-03-24 15:00:00,1,1629.1190476190477
2024-03-24 15:00:00,2,1333.4761904761904
2024-03-24 15:00:00,3,432.1666666666667
2024-03-24 15:00:00,4,121.58928571428571
2024-03-24 16:00:00,0,1198.0357142857142
2024-03-24 16:00:00,1,1628.672619047619
2024-03-24 16:00:00,2,1334.702380952381
2024-03-24 16:00:00,3,432.5
2024-03-24 16:00:00,4,121.45238095238095
2024-03-24 17:00:00,0,1198.154761904762
2024-03-24 17:00:00,1,1628.3690476190477
2024-03-24 17:00:00,2,1334.5654761904761
2024-03-24 17:00:00,3,432.48809523809524
2024-03-24 17:00:00,4,121.51190476190476
2024-03-24 18:00:00,0,1197.75
2024-03-24 18:00:00,1,1628.9940476190477
2024-03-24 18:00:00,2,1334.6666666666667
2024-03-24 18:00:00,3,432.9107142857143
2024-03-24 18:00:00,4,121.76785714285714
2024-03-24 19:00:00,0,1197.9761904761904
2024-03-24 19:00:00,1,1629.8333333333333
2024-03-24 19:00:00,2,1335.1130952380952
2024-03-24 19:00:00,3,433.7083333333333
2024-03-24 19:00:00,4,121.61904761904762
2024-03-24 20:00:00,0,1198.345238095238
2024-03-24 20:00:00,1,1631.0416666666667
2024-03-24 20:00:00,2,1335.1130952380952
2024-03-24 20:00:00,3,434.51190476190476
2024-03-24 20:00:00,4,122.17857142857143
2024-03-24 21:00:00,0,1198.6666666666667
2024-03-24 21:00:00,1,1632.0119047619048
2024-03-24 21:00:00,2,1335.7738095238096
2024-03-24 21:00:00,3,434.9166666666667
2024-03-24 21:00:00,4,122.83333333333333
2024-03-24 22:00:00,0,1198.3095238095239
2024-03-24 22:00:00,1,1632.607142857143
2024-03-24 22:00:00,2,1337.2440476190477
2024-03-24 22:00:00,3,435.2857142857143
2024-03-24 22:00:00,4,123.11309523809524
2024-03-24 23:00:00,0,1198.142857142857
2024-03-24 23:00:00,1,1633.0833333333333
2024-03-24 23:00:00,2,1337.107142857143
2024-03-24 23:00:00,3,435.17261904761904
2024-03-24 23:00:00,4,122.93452380952381
2024-03-25 00:00:00,0,1198.202380952381
2024-03-25 00:00:00,1,1632.9285714285713
2024-03-25 00:00:00,2,1337.5416666666667
2024-03-25 00:00:00,3,435.2440476190476
2024-03-25 00:00:00,4,122.89880952380952
2024-03-25 01:00:00,0,1198.1607142857142
2024-03-25 01:00:00,1,1633.404761904762
2024-03-25 01:00:00,2,1337.7083333333333
2024-03-25 01:00:00,3,435.1666666666667
2024-03-25 01:00:00,4,122.95833333333333
2024-03-25 02:00:00,0,1198.1666666666667
2024-03-25 02:00:00,1,1633.7440476190477
2024-03-25 02:00:00,2,1337.6964285714287
2024-03-25 02:00:00,3,435.25
2024-03-25 02:00:00,4,122.94047619047619
2024-03-25 03:00:00,0,1198.0416666666667
2024-03-25 03:00:00,1,1633.8869047619048
2024-03-25 03:00:00,2,1337.6488095238096
2024-03-25 03:00:00,3,435.2857142857143
2024-03-25 03:00:00,4,122.96428571428571
2024-03-25 04:00:00,0,1197.9107142857142
2024-03-25 04:00:00,1,1633.6904761904761
2024-03-25 04:00:00,2,1337.517857142857
2024-03-25 04:00:00,3,435.2083333333333
2024-03-25 04:00:00,4,122.875
2024-03-25 05:00:00,0,1197.732142857143
2024-03-25 05:00:00,1,1633.327380952381
2024-03-25 05:00:00,2,1337.2738095238096
2024-03-25 05:00:00,3,435.1011904761905
2024-03-25 05:00:00,4,122.82142857142857
2024-03-25 06:00:00,0,1197.6845238095239
2024-03-25 06:00:00,1,1632.797619047619
2024-03-25 06:00:00,2,1336.779761904762
2024-03-25 06:00:00,3,435.17857142857144
2024-03-25 06:00:00,4,123.01190476190476
2024-03-25 07:00:00,0,1197.6785714285713
2024-03-25 07:00:00,1,1632.797619047619
2024-03-25 07:00:00,2,1336.8988095238096
2024-03-25 07:00:00,3,435.5357142857143
2024-03-25 07:00:00,4,123.0952380952381
2024-03-25 08:00:00,0,1198.0238095238096
2024-03-25 08:00:00,1,1633.404761904762
2024-03-25 08:00:00,2,1336.8333333333333
2024-03-25 08:00:00,3,435.88690476190476
2024-03-25 08:00:00,4,123.30357142857143
2024-03-25 09:00:00,0,1198.095238095238
2024-03-25 09:00:00,1,1633.7440476190477
2024-03-25 09:00:00,2,1337.1190476190477
2024-03-25 09:00:00,3,436.26190476190476
2024-03-25 09:00:00,4,123.22619047619048
2024-03-25 10:00:00,0,1198.3511904761904
2024-03-25 10:00:00,1,1633.797619047619
2024-03-25 10:00:00,2,1336.6130952380952
2024-03-25 10:00:00,3,436.4642857142857
2024-03-25 10:00:00,4,123.27380952380952
2024-03-25 11:00:00,0,1197.9583333333333
2024-03-25 11:00:00,1,1633.6369047619048
2024-03-25 11:00:00,2,1336.422619047619
2024-03-25 11:00:00,3,436.7797619047619
2024-03-25 11:00:00,4,123.47619047619048
2024-03-25 12:00:00,0,1198.017857142857
2024-03-25 12:00:00,1,1633.1964285714287
2024-03-25 12:00:00,2,1336.452380952381
2024-03-25 12:00:00,3,436.57142857142856
2024-03-25 12:00:00,4,123.4047619047619
2024-03-25 13:00:00,0,1197.529761904762
2024-03-25 13:00:00,1,1633.3988095238096
2024-03-25 13:00:00,2,1336.5654761904761
2024-03-25 13:00:00,3,436.73214285714283
2024-03-25 13:00:00,4,123.23214285714286
2024-03-25 14:00:00,0,1196.9285714285713
2024-03-25 14:00:00,1,1632.9761904761904
2024-03-25 14:00:00,2,1336.4464285714287
2024-03-25 14:00:00,3,436.61309523809524
2024-03-25 14:00:00,4,123.0
2024-03-25 15:00:00,0,1196.5238095238096
2024-03-25 15:00:00,1,1632.3690476190477
2024-03-25 15:00:00,2,1336.3035714285713
2024-03-25 15:00:00,3,436.86309523809524
2024-03-25 15:00:00,4,122.67261904761905
2024-03-25 16:00:00,0,1194.6904761904761
2024-03-25 16:00:00,1,1630.779761904762
2024-03-25 16:00:00,2,1336.142857142857
2024-03-25 16:00:00,3,436.9940476190476
2024-03-25 16:00:00,4,122.30952380952381
2024-03-25 17:00:00,0,1193.375
2024-03-25 17:00:00,1,1630.077380952381
2024-03-25 17:00:00,2,1335.6904761904761
2024-03-25 17:00:00,3,437.42261904761904
2024-03-25 17:00:00,4,122.28571428571429
2024-03-25 18:00:00,0,1192.4761904761904
2024-03-25 18:00:00,1,1630.345238095238
2024-03-25 18:00:00,2,1335.970238095238
2024-03-25 18:00:00,3,437.67857142857144
2024-03-25 18:00:00,4,122.06547619047619
2024-03-25 19:00:00,0,1192.720238095238
2024-03-25 19:00:00,1,1628.952380952381
2024-03-25 19:00:00,2,1336.482142857143
2024-03-25 19:00:00,3,437.75
2024-03-25 19:00:00,4,122.25
2024-03-25 20:00:00,0,1192.3095238095239
2024-03-25 20:00:00,1,1628.4761904761904
2024-03-25 20:00:00,2,1335.6130952380952
2024-03-25 20:00:00,3,437.7559523809524
2024-03-25 20:00:00,4,122.54166666666667
2024-03-25 21:00:00,0,1191.595238095238
2024-03-25 21:00:00,1,1627.8988095238096
2024-03-25 21:00:00,2,1336.1964285714287
2024-03-25 21:00:00,3,437.7559523809524
2024-03-25 21:00:00,4,122.41666666666667
2024-03-25 22:00:00,0,1191.7142857142858
2024-03-25 22:00:00,1,1629.2380952380952
2024-03-25 22:00:00,2,1335.8214285714287
2024-03-25 22:00:00,3,437.8690476190476
2024-03-25 22:00:00,4,122.31547619047619
2024-03-25 23:00:00,0,1191.4940476190477
2024-03-25 23:00:00,1,1629.4583333333333
2024-03-25 23:00:00,2,1336.0535714285713
2024-03-25 23:00:00,3,437.9702380952381
2024-03-25 23:00:00,4,122.26785714285714
2024-03-26 00:00:00,0,1191.7142857142858
2024-03-26 00:00:00,1,1630.0833333333333
2024-03-26 00:00:00,2,1336.2857142857142
2024-03-26 00:00:00,3,437.8988095238095
2024-03-26 00:00:00,4,122.32738095238095
2024-03-26 01:00:00,0,1191.5
2024-03-26 01:00:00,1,1629.9464285714287
2024-03-26 01:00:00,2,1336.1785714285713
2024-03-26 01:00:00,3,437.89285714285717
2024-03-26 01:00:00,4,122.36904761904762
2024-03-26 02:00:00,0,1191.5357142857142
2024-03-26 02:00:00,1,1630.0416666666667
2024-03-26 02:00:00,2,1336.0595238095239
2024-03-26 02:00:00,3,437.88690476190476
2024-03-26 02:00:00,4,122.36309523809524
2024-03-26 03:00:00,0,1191.529761904762
2024-03-26 03:00:00,1,1629.8154761904761
2024-03-26 03:00:00,2,1336.0119047619048
2024-03-26 03:00:00,3,437.8690476190476
2024-03-26 03:00:00,4,122.35714285714286
2024-03-26 04:00:00,0,1191.517857142857
2024-03-26 04:00:00,1,1629.6964285714287
2024-03-26 04:00:00,2,1336.0059523809523
2024-03-26 04:00:00,3,437.8511904761905
2024-03-26 04:00:00,4,122.3452380952381
2024-03-26 05:00:00,0,1191.5
2024-03-26 05:00:00,1,1629.607142857143
2024-03-26 05:00:00,2,1336.047619047619
2024-03-26 05:00:00,3,437.8333333333333
2024-03-26 05:00:00,4,122.41666666666667
2024-03-26 06:00:00,0,1191.4940476190477
2024-03-26 06:00:00,1,1629.595238095238
2024-03-26 06:00:00,2,1336.017857142857
2024-03-26 06:00:00,3,437.9642857142857
2024-03-26 06:00:00,4,122.45238095238095
2024-03-26 07:00:00,0,1191.357142857143
2024-03-26 07:00:00,1,1628.375
2024-03-26 07:00:00,2,1335.4107142857142
2024-03-26 07:00:00,3,438.0
2024-03-26 07:00:00,4,122.32738095238095
2024-03-26 08:00:00,0,1191.1488095238096
2024-03-26 08:00:00,1,1627.0059523809523
2024-03-26 08:00:00,2,1335.172619047619
2024-03-26 08:00:00,3,437.6845238095238
2024-03-26 08:00:00,4,122.5
2024-03-26 09:00:00,0,1190.607142857143
2024-03-26 09:00:00,1,1626.1309523809523
2024-03-26 09:00:00,2,1335.107142857143
2024-03-26 09:00:00,3,437.8452380952381
2024-03-26 09:00:00,4,122.44642857142857
2024-03-26 10:00:00,0,1189.6130952380952
2024-03-26 10:00:00,1,1624.5238095238096
2024-03-26 10:00:00,2,1334.5535714285713
2024-03-26 10:00:00,3,437.4761904761905
2024-03-26 10:00:00,4,122.36309523809524
2024-03-26 11:00:00,0,1189.5059523809523
2024-03-26 11:00:00,1,1624.404761904762
2024-03-26 11:00:00,2,1334.1190476190477
2024-03-26 11:00:00,3,437.2261904761905
2024-03-26 11:00:00,4,122.45238095238095
2024-03-26 12:00:00,0,1189.1607142857142
2024-03-26 12:00:00,1,1624.357142857143
2024-03-26 12:00:00,2,1333.8988095238096
2024-03-26 12:00:00,3,437.39285714285717
2024-03-26 12:00:00,4,122.60119047619048
2024-03-26 13:00:00,0,1189.1785714285713
2024-03-26 13:00:00,1,1623.9761904761904
2024-03-26 13:00:00,2,1334.3988095238096
2024-03-26 13:00:00,3,437.2083333333333
2024-03-26 13:00:00,4,122.48214285714286
2024-03-26 14:00:00,0,1188.1130952380952
2024-03-26 14:00:00,1,1623.3095238095239
2024-03-26 14:00:00,2,1335.047619047619
2024-03-26 14:00:00,3,437.6488095238095
2024-03-26 14:00:00,4,122.33928571428571
2024-03-26 15:00:00,0,1187.8333333333333
2024-03-26 15:00:00,1,1622.6369047619048
2024-03-26 15:00:00,2,1335.845238095238
2024-03-26 15:00:00,3,437.5416666666667
2024-03-26 15:00:00,4,122.29166666666667
2024-03-26 16:00:00,0,1186.607142857143
2024-03-26 16:00:00,1,1623.5595238095239
2024-03-26 16:00:00,2,1336.4166666666667
2024-03-26 16:00:00,3,437.61309523809524
2024-03-26 16:00:00,4,122.32738095238095
2024-03-26 17:00:00,0,1186.3392857142858
2024-03-26 17:00:00,1,1623.7261904761904
2024-03-26 17:00:00,2,1337.5
2024-03-26 17:00:00,3,438.2083333333333
2024-03-26 17:00:00,4,122.57142857142857
2024-03-26 18:00:00,0,1186.7142857142858
2024-03-26 18:00:00,1,1624.2916666666667
2024-03-26 18:00:00,2,1338.4285714285713
2024-03-26 18:00:00,3,438.9583333333333
2024-03-26 18:00:00,4,122.66071428571429
2024-03-26 19:00:00,0,1188.3809523809523
2024-03-26 19:00:00,1,1625.1369047619048
2024-03-26 19:00:00,2,1338.392857142857
2024-03-26 19:00:00,3,438.92261904761904
2024-03-26 19:00:00,4,122.9047619047619
2024-03-26 20:00:00,0,1188.452380952381
2024-03-26 20:00:00,1,1627.172619047619
2024-03-26 20:00:00,2,1338.017857142857
2024-03-26 20:00:00,3,438.8511904761905
2024-03-26 20:00:00,4,123.0297619047619
2024-03-26 21:00:00,0,1188.75
2024-03-26 21:00:00,1,1628.5654761904761
2024-03-26 21:00:00,2,1337.202380952381
2024-03-26 21:00:00,3,438.98214285714283
2024-03-26 21:00:00,4,123.04761904761905
2024-03-26 22:00:00,0,1191.2738095238096
2024-03-26 22:00:00,1,1631.1666666666667
2024-03-26 22:00:00,2,1337.4642857142858
2024-03-26 22:00:00,3,439.4940476190476
2024-03-26 22:00:00,4,123.11904761904762
2024-03-26 23:00:00,0,1191.5535714285713
2024-03-26 23:00:00,1,1631.0833333333333
2024-03-26 23:00:00,2,1337.5
2024-03-26 23:00:00,3,439.4345238095238
2024-03-26 23:00:00,4,123.125
2024-03-27 00:00:00,0,1191.5654761904761
2024-03-27 00:00:00,1,1630.8035714285713
2024-03-27 00:00:00,2,1337.2738095238096
2024-03-27 00:00:00,3,439.4702380952381
2024-03-27 00:00:00,4,123.14880952380952
2024-03-27 01:00:00,0,1191.6666666666667
2024-03-27 01:00:00,1,1630.1369047619048
2024-03-27 01:00:00,2,1337.077380952381
2024-03-27 01:00:00,3,439.44642857142856
2024-03-27 01:00:00,4,123.17261904761905
2024-03-27 02:00:00,0,1191.6011904761904
2024-03-27 02:00:00,1,1630.017857142857
2024-03-27 02:00:00,2,1337.0892857142858
2024-03-27 02:00:00,3,439.4761904761905
2024-03-27 02:00:00,4,123.13690476190476
2024-03-27 03:00:00,0,1191.6785714285713
2024-03-27 03:00:00,1,1629.9404761904761
2024-03-27 03:00:00,2,1337.0654761904761
2024-03-27 03:00:00,3,439.42857142857144
2024-03-27 03:00:00,4,123.10119047619048
2024-03-27 04:00:00,0,1191.6607142857142
2024-03-27 04:00:00,1,1629.9464285714287
2024-03-27 04:00:00,2,1337.0833333333333
2024-03-27 04:00:00,3,439.38690476190476
2024-03-27 04:00:00,4,122.98809523809524
2024-03-27 05:00:00,0,1191.857142857143
2024-03-27 05:00:00,1,1630.1845238095239
2024-03-27 05:00:00,2,1337.1190476190477
2024-03-27 05:00:00,3,439.2857142857143
2024-03-27 05:00:00,4,122.86309523809524
2024-03-27 06:00:00,0,1191.9345238095239
2024-03-27 06:00:00,1,1630.029761904762
2024-03-27 06:00:00,2,1337.2619047619048
2024-03-27 06:00:00,3,439.1904761904762
2024-03-27 06:00:00,4,122.79761904761905
2024-03-27 07:00:00,0,1192.345238095238
2024-03-27 07:00:00,1,1629.7619047619048
2024-03-27 07:00:00,2,1337.232142857143
2024-03-27 07:00:00,3,439.29761904761904
2024-03-27 07:00:00,4,123.04166666666667
2024-03-27 08:00:00,0,1192.4583333333333
2024-03-27 08:00:00,1,1629.4404761904761
2024-03-27 08:00:00,2,1337.6488095238096
2024-03-27 08:00:00,3,439.3511904761905
2024-03-27 08:00:00,4,123.41666666666667
2024-03-27 09:00:00,0,1192.7142857142858
2024-03-27 09:00:00,1,1629.0416666666667
2024-03-27 09:00:00,2,1338.3630952380952
2024-03-27 09:00:00,3,439.5357142857143
2024-03-27 09:00:00,4,123.50595238095238
2024-03-27 10:00:00,0,1193.202380952381
2024-03-27 10:00:00,1,1629.25
2024-03-27 10:00:00,2,1338.1488095238096
2024-03-27 10:00:00,3,439.82142857142856
2024-03-27 10:00:00,4,123.42261904761905
2024-03-27 11:00:00,0,1193.3035714285713
2024-03-27 11:00:00,1,1629.3392857142858
2024-03-27 11:00:00,2,1338.232142857143
2024-03-27 11:00:00,3,439.6845238095238
2024-03-27 11:00:00,4,123.44642857142857
2024-03-27 12:00:00,0,1194.3511904761904
2024-03-27 12:00:00,1,1630.107142857143
2024-03-27 12:00:00,2,1338.845238095238
2024-03-27 12:00:00,3,439.85714285714283
2024-03-27 12:00:00,4,123.20833333333333
2024-03-27 13:00:00,0,1194.3809523809523
2024-03-27 13:00:00,1,1630.6666666666667
2024-03-27 13:00:00,2,1339.8809523809523
2024-03-27 13:00:00,3,439.5595238095238
2024-03-27 13:00:00,4,123.19047619047619
2024-03-27 14:00:00,0,1193.470238095238
2024-03-27 14:00:00,1,1631.1488095238096
2024-03-27 14:00:00,2,1340.2738095238096
2024-03-27 14:00:00,3,439.7559523809524
2024-03-27 14:00:00,4,123.18452380952381
2024-03-27 15:00:00,0,1195.6011904761904
2024-03-27 15:00:00,1,1632.3154761904761
2024-03-27 15:00:00,2,1342.154761904762
2024-03-27 15:00:00,3,440.4404761904762
2024-03-27 15:00:00,4,123.55952380952381
2024-03-27 16:00:00,0,1194.7619047619048
2024-03-27 16:00:00,1,1632.1845238095239
2024-03-27 16:00:00,2,1342.154761904762
2024-03-27 16:00:00,3,440.4107142857143
2024-03-27 16:00:00,4,123.33333333333333
2024-03-27 17:00:00,0,1193.5892857142858
2024-03-27 17:00:00,1,1632.017857142857
2024-03-27 17:00:00,2,1342.8154761904761
2024-03-27 17:00:00,3,440.57738095238096
2024-03-27 17:00:00,4,123.24404761904762
2024-03-27 18:00:00,0,1195.2619047619048
2024-03-27 18:00:00,1,1636.2083333333333
2024-03-27 18:00:00,2,1347.4285714285713
2024-03-27 18:00:00,3,441.57738095238096
2024-03-27 18:00:00,4,123.50595238095238
2024-03-27 19:00:00,0,1195.1904761904761
2024-03-27 19:00:00,1,1636.2380952380952
2024-03-27 19:00:00,2,1346.9940476190477
2024-03-27 19:00:00,3,441.5654761904762
2024-03-27 19:00:00,4,123.42261904761905
2024-03-27 20:00:00,0,1195.577380952381
2024-03-27 20:00:00,1,1635.7142857142858
2024-03-27 20:00:00,2,1346.6904761904761
2024-03-27 20:00:00,3,441.63690476190476
2024-03-27 20:00:00,4,123.51190476190476
2024-03-27 21:00:00,0,1195.0833333333333
2024-03-27 21:00:00,1,1633.095238095238
2024-03-27 21:00:00,2,1344.2738095238096
2024-03-27 21:00:00,3,441.4583333333333
2024-03-27 21:00:00,4,123.52380952380952
2024-03-27 22:00:00,0,1194.0535714285713
2024-03-27 22:00:00,1,1633.017857142857
2024-03-27 22:00:00,2,1343.3154761904761
2024-03-27 22:00:00,3,441.4166666666667
2024-03-27 22:00:00,4,123.5
2024-03-27 23:00:00,0,1193.9642857142858
2024-03-27 23:00:00,1,1633.1964285714287
2024-03-27 23:00:00,2,1343.5416666666667
2024-03-27 23:00:00,3,441.92857142857144
2024-03-27 23:00:00,4,123.33928571428571
2024-03-28 00:00:00,0,1194.3333333333333
2024-03-28 00:00:00,1,1633.797619047619
2024-03-28 00:00:00,2,1344.1488095238096
2024-03-28 00:00:00,3,442.11309523809524
2024-03-28 00:00:00,4,123.4047619047619
2024-03-28 01:00:00,0,1194.3630952380952
2024-03-28 01:00:00,1,1633.5238095238096
2024-03-28 01:00:00,2,1344.404761904762
2024-03-28 01:00:00,3,442.25
2024-03-28 01:00:00,4,123.44642857142857
2024-03-28 02:00:00,0,1194.297619047619
2024-03-28 02:00:00,1,1633.3511904761904
2024-03-28 02:00:00,2,1344.3392857142858
2024-03-28 02:00:00,3,442.2083333333333
2024-03-28 02:00:00,4,123.45833333333333
2024-03-28 03:00:00,0,1194.202380952381
2024-03-28 03:00:00,1,1633.4583333333333
2024-03-28 03:00:00,2,1344.232142857143
2024-03-28 03:00:00,3,442.20238095238096
2024-03-28 03:00:00,4,123.44642857142857
2024-03-28 04:00:00,0,1194.1666666666667
2024-03-28 04:00:00,1,1633.5416666666667
2024-03-28 04:00:00,2,1344.220238095238
2024-03-28 04:00:00,3,442.26785714285717
2024-03-28 04:00:00,4,123.48809523809524
2024-03-28 05:00:00,0,1193.982142857143
2024-03-28 05:00:00,1,1633.5059523809523
2024-03-28 05:00:00,2,1344.2142857142858
2024-03-28 05:00:00,3,442.2083333333333
2024-03-28 05:00:00,4,123.44047619047619
2024-03-28 06:00:00,0,1194.047619047619
2024-03-28 06:00:00,1,1633.3511904761904
2024-03-28 06:00:00,2,1344.3214285714287
2024-03-28 06:00:00,3,442.2083333333333
2024-03-28 06:00:00,4,123.33928571428571
2024-03-28 07:00:00,0,1193.702380952381
2024-03-28 07:00:00,1,1632.5238095238096
2024-03-28 07:00:00,2,1344.327380952381
2024-03-28 07:00:00,3,442.2797619047619
2024-03-28 07:00:00,4,123.21428571428571
2024-03-28 08:00:00,0,1192.392857142857
2024-03-28 08:00:00,1,1630.720238095238
2024-03-28 08:00:00,2,1343.3214285714287
2024-03-28 08:00:00,3,442.29761904761904
2024-03-28 08:00:00,4,122.88690476190476
2024-03-28 09:00:00,0,1191.0892857142858
2024-03-28 09:00:00,1,1629.797619047619
2024-03-28 09:00:00,2,1343.2559523809523
2024-03-28 09:00:00,3,442.32142857142856
2024-03-28 09:00:00,4,122.82142857142857
2024-03-28 10:00:00,0,1190.4642857142858
2024-03-28 10:00:00,1,1629.7916666666667
2024-03-28 10:00:00,2,1342.6309523809523
2024-03-28 10:00:00,3,442.57142857142856
2024-03-28 10:00:00,4,122.61309523809524
2024-03-28 11:00:00,0,1190.0119047619048
2024-03-28 11:00:00,1,1629.6488095238096
2024-03-28 11:00:00,2,1343.0714285714287
2024-03-28 11:00:00,3,442.73214285714283
2024-03-28 11:00:00,4,122.60119047619048
2024-03-28 12:00:00,0,1189.7559523809523
2024-03-28 12:00:00,1,1630.0833333333333
2024-03-28 12:00:00,2,1344.2380952380952
2024-03-28 12:00:00,3,443.51190476190476
2024-03-28 12:00:00,4,122.67261904761905
2024-03-28 13:00:00,0,1187.797619047619
2024-03-28 13:00:00,1,1630.3511904761904
2024-03-28 13:00:00,2,1345.8392857142858
2024-03-28 13:00:00,3,444.07738095238096
2024-03-28 13:00:00,4,122.875
2024-03-28 14:00:00,0,1185.125
2024-03-28 14:00:00,1,1630.2916666666667
2024-03-28 14:00:00,2,1347.297619047619
2024-03-28 14:00:00,3,444.69642857142856
2024-03-28 14:00:00,4,123.10714285714286
2024-03-28 15:00:00,0,1183.297619047619
2024-03-28 15:00:00,1,1630.672619047619
2024-03-28 15:00:00,2,1349.732142857143
2024-03-28 15:00:00,3,445.42857142857144
2024-03-28 15:00:00,4,123.36904761904762
2024-03-28 16:00:00,0,1182.142857142857
2024-03-28 16:00:00,1,1632.2142857142858
2024-03-28 16:00:00,2,1352.702380952381
2024-03-28 16:00:00,3,446.32738095238096
2024-03-28 16:00:00,4,123.72619047619048
2024-03-28 17:00:00,0,1177.8630952380952
2024-03-28 17:00:00,1,1633.9107142857142
2024-03-28 17:00:00,2,1355.470238095238
2024-03-28 17:00:00,3,447.63690476190476
2024-03-28 17:00:00,4,124.375
2024-03-28 18:00:00,0,1174.904761904762
2024-03-28 18:00:00,1,1635.9464285714287
2024-03-28 18:00:00,2,1358.5357142857142
2024-03-28 18:00:00,3,448.73214285714283
2024-03-28 18:00:00,4,124.875
2024-03-28 19:00:00,0,1174.1011904761904
