entity_id,title,type,release_year,cross_media_popularity_score,normalized_popularity,temporal_proximity,genre_compatibility
netflix_s2069,Felipe Esparza: Bad Decisions,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2070,H,tv show,2002.0,0.3458281358281358,,3457,0.0
netflix_s2071,Heidi,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2072,Puss in Boots,movie,2011.0,0.4187872487872488,,6089,0.0
netflix_s2073,Sex Drive,movie,2008.0,0.4439015939015939,,6995,0.0
netflix_s2074,"Sister, Sister",tv show,1998.0,0.3051074151074151,,1988,0.0
netflix_s2075,Soldier,movie,1998.0,0.3051074151074151,,1988,0.0
netflix_s2076,"Take the Ball, Pass the Ball",movie,2018.0,0.40002079002079005,,5412,0.0
netflix_s2077,The Boss Baby: Get That Baby!,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2078,The Match,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2079,The Promised Neverland,tv show,2019.0,0.48189189189189185,,4758,0.3333333333333333
netflix_s2080,The Smurfs,movie,2011.0,0.4187872487872488,,6089,0.0
netflix_s2081,Thomas and Friends,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2082,True: Friendship Day,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2083,Maniyarayile Ashokan,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2084,The Debt Collector 2,movie,2020.0,0.45320166320166316,,3723,0.3333333333333333
netflix_s2085,All Together Now,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2086,I AM A KILLER: RELEASED,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2087,Masaba Masaba,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2088,Santana,movie,2020.0,0.45320166320166316,,3723,0.3333333333333333
netflix_s2089,Unknown Origins,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2090,Aggretsuko,tv show,2020.0,0.45320166320166316,,3723,0.3333333333333333
netflix_s2091,Edge of Seventeen,movie,1998.0,0.3051074151074151,,1988,0.0
netflix_s2092,The Bridge Curse,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2093,The Young Messiah,movie,2016.0,0.4034580734580735,,5536,0.0
netflix_s2094,Her Mother's Killer,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2095,Lingua Franca,movie,2019.0,0.3818918918918919,,4758,0.0
netflix_s2096,Making The Witcher,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2097,Million Dollar Beach House,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2098,Rising Phoenix,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2099,Emily's Wonder Lab,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2100,Trinkets,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2101,Septembers of Shiraz,movie,2016.0,0.4034580734580735,,5536,0.0
netflix_s2102,Baewatch: Parental Guidance,tv show,2019.0,0.3818918918918919,,4758,0.0
netflix_s2103,Ojos in d' House,tv show,2013.0,0.39303534303534304,,5160,0.0
netflix_s2104,Class of '83,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2105,Dark Forces,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2106,Hoops,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2107,Rust Valley Restorers,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2108,The Sleepover,movie,2020.0,0.45320166320166316,,3723,0.3333333333333333
netflix_s2109,Goedam,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2110,John Was Trying to Contact Aliens,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2111,Scarecrow,movie,2019.0,0.3818918918918919,,4758,0.0
netflix_s2112,The Crimes That Bind,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2113,DeMarcus Family Rules,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2114,High Score,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2115,Little Singham: Kaal Ka Badla,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2116,Drunk Parents,movie,2019.0,0.3818918918918919,,4758,0.0
netflix_s2117,Meet the In-Laws,movie,2017.0,0.4061191961191961,,5632,0.0
netflix_s2118,Crazy Awesome Teachers,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2119,Glitch Techs,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2120,Islands of Faith,movie,2018.0,0.40002079002079005,,5412,0.0
netflix_s2121,Les Misérables,movie,2012.0,0.40079695079695077,,5440,0.0
netflix_s2122,Seventh Son,movie,2014.0,0.4908731808731809,,5082,0.3333333333333333
netflix_s2123,Stranger,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2124,Dérè: An African Tale,tv show,2016.0,0.4034580734580735,,5536,0.0
netflix_s2125,Rita,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2126,Takki,tv show,2014.0,0.3908731808731809,,5082,0.0
netflix_s2127,What's Your Raashee?,movie,2009.0,0.45,,7215,0.0
netflix_s2128,3%,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2129,Beyond the Boundary: ICC Women's T20 World Cup Australia 2020,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2130,Fearless,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2131,Nigerian Prince,movie,2018.0,0.40002079002079005,,5412,0.0
netflix_s2132,Octonauts & the Caves of Sac Actun,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2133,Project Power,movie,2020.0,0.45320166320166316,,3723,0.3333333333333333
netflix_s2134,Teenage Bounty Hunters,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2135,The Great Heist,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2136,The Legend of Korra,tv show,2014.0,0.3908731808731809,,5082,0.0
netflix_s2137,Zoids Wild,tv show,2018.0,0.50002079002079,,5412,0.3333333333333333
netflix_s2138,An Easy Girl,movie,2019.0,0.3818918918918919,,4758,0.0
netflix_s2139,Christine,movie,2016.0,0.4034580734580735,,5536,0.0
netflix_s2140,Simon Killer,movie,2012.0,0.40079695079695077,,5440,0.0
netflix_s2141,(Un)Well,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2142,Gunjan Saxena: The Kargil Girl,movie,2020.0,0.45320166320166316,,3723,0.3333333333333333
netflix_s2143,Mr. Peabody & Sherman,movie,2014.0,0.3908731808731809,,5082,0.0
netflix_s2144,"Rob Schneider: Asian Momma, Mexican Kids",movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2145,GAME ON: A Comedy Crossover Event,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2146,Terrace House: Tokyo 2019-2020,tv show,2019.0,0.3818918918918919,,4758,0.0
netflix_s2147,The Lost Husband,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2148,Diamonds in the Sky,movie,2018.0,0.40002079002079005,,5412,0.0
netflix_s2149,The Governor,tv show,2016.0,0.4034580734580735,,5536,0.0
netflix_s2150,We Summon the Darkness,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2151,"Berlin, Berlin: Lolle on the Run",movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2152,High Seas,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2153,Selling Sunset,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2154,Sing On! Germany,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2155,Stars in the Sky: A Hunting Story,movie,2018.0,0.40002079002079005,,5412,0.0
netflix_s2156,The Magic School Bus Rides Again Kids In Space,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2157,Tiny Creatures,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2158,Wizards: Tales of Arcadia,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2159,Word Party Songs,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2160,Work It,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2161,Ever After High,tv show,2016.0,0.4034580734580735,,5536,0.0
netflix_s2162,Nasha Natasha,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2163,The Rain,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2164,Anelka: Misunderstood,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2165,Sin City,movie,2019.0,0.3818918918918919,,4758,0.0
netflix_s2166,World's Most Wanted,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2167,A Go! Go! Cory Carson Summer Camp,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2168,Malibu Rescue: The Next Wave,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2169,Mystery Lab,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2170,Sam Jay: 3 In The Morning,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2171,Immigration Nation,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2172,Almost Love,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2173,Killing Hasselhoff,movie,2017.0,0.4061191961191961,,5632,0.0
netflix_s2174,Moesha,tv show,2000.0,0.3217117117117117,,2587,0.0
netflix_s2175,My Perfect Landing,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2176,Nagi-Asu: A Lull in the Sea,tv show,2014.0,0.4908731808731809,,5082,0.3333333333333333
netflix_s2177,Rogue Warfare: The Hunt,movie,2020.0,0.45320166320166316,,3723,0.3333333333333333
netflix_s2178,Super Monsters: The New Class,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2179,The Next Step,tv show,2018.0,0.40002079002079005,,5412,0.0
netflix_s2180,The Ottoman Lieutenant,movie,2017.0,0.4061191961191961,,5632,0.0
netflix_s2181,Toradora!,tv show,2008.0,0.5439015939015939,,6995,0.3333333333333333
netflix_s2182,Transformers Rescue Bots Academy,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2183,Tumi or not Tumi,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2184,What Keeps You Alive,movie,2018.0,0.40002079002079005,,5412,0.0
netflix_s2185,Get Even,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2186,Latte and the Magic Waterstone,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2187,Raat Akeli Hai,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2188,Seriously Single,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2189,Sugar High,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2190,Sugar Rush,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2191,The Umbrella Academy,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2192,Retablo,movie,2017.0,0.4061191961191961,,5632,0.0
netflix_s2193,Transformers: War For Cybertron Trilogy,tv show,2020.0,0.45320166320166316,,3723,0.3333333333333333
netflix_s2194,Uma Maheswara Ugra Roopasya,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2195,Unlucky Ploy,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2196,It's Her Day,movie,2016.0,0.4034580734580735,,5536,0.0
netflix_s2197,Redemption,movie,2019.0,0.3818918918918919,,4758,0.0
netflix_s2198,Shine Your Eyes,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2199,The Hater,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2200,The Speed Cubers,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2201,Tread,movie,2019.0,0.3818918918918919,,4758,0.0
netflix_s2202,Last Chance U,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2203,Banana Split,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2204,Shameless (U.S.),tv show,2019.0,0.3818918918918919,,4758,0.0
netflix_s2205,Door Ke Darshan,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2206,Double World,movie,2020.0,0.45320166320166316,,3723,0.3333333333333333
netflix_s2207,Project Marathwada,movie,2016.0,0.4034580734580735,,5536,0.0
netflix_s2208,Animal Crackers,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2209,Dragons: Rescue Riders: Secrets of the Songwing,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2210,Nimbe,movie,2019.0,0.3818918918918919,,4758,0.0
netflix_s2211,Offering to the Storm,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2212,Romance Doll,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2213,Sing On! Spain,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2214,The Kissing Booth 2,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2215,Sinatra: All or Nothing at All,tv show,2015.0,0.3947817047817048,,5223,0.0
netflix_s2216,The Larva Island Movie,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2217,The Letter Reader,movie,2019.0,0.3818918918918919,,4758,0.0
netflix_s2218,Fear City: New York vs The Mafia,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2219,Norsemen,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2220,The Remix: Hip Hop X Fashion,movie,2019.0,0.3818918918918919,,4758,0.0
netflix_s2221,Ip Man 4: The Finale,movie,2019.0,0.48189189189189185,,4758,0.3333333333333333
netflix_s2222,Jack Whitehall: I'm Only Joking,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2223,Street Food: Latin America,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2224,Killer Women with Piers Morgan,tv show,2017.0,0.4061191961191961,,5632,0.0
netflix_s2225,Funan,movie,2018.0,0.40002079002079005,,5412,0.0
netflix_s2226,Gigantosaurus,tv show,2019.0,0.3818918918918919,,4758,0.0
netflix_s2227,Single Wives,tv show,2018.0,0.40002079002079005,,5412,0.0
netflix_s2228,Cursed,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2229,Father Soldier Son,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2230,In The Dark,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2231,Kissing Game,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2232,The Millions,movie,2019.0,0.3818918918918919,,4758,0.0
netflix_s2233,Fatal Affair,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2234,MILF,movie,2018.0,0.40002079002079005,,5412,0.0
netflix_s2235,Cold Feet,movie,2019.0,0.3818918918918919,,4758,0.0
netflix_s2236,Dark Desire,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2237,Little Singham: Legend of Dugabakka,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2238,Skin Decision: Before and After,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2239,Sunny Bunnies,tv show,2016.0,0.4034580734580735,,5536,0.0
netflix_s2240,Sylvia,movie,2018.0,0.40002079002079005,,5412,0.0
netflix_s2241,The Players,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2242,The Business of Drugs,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2243,Urzila Carlson: Overqualified Loser,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2244,We Are One,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2245,Hole in the Wall,movie,2016.0,0.4034580734580735,,5536,0.0
netflix_s2246,Dating Around: Brazil,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2247,Down to Earth with Zac Efron,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2248,Mama's Boy,movie,2018.0,0.40002079002079005,,5412,0.0
netflix_s2249,The Claudia Kishi Club,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2250,The Epic Tales of Captain Underpants in Space,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2251,The Old Guard,movie,2020.0,0.45320166320166316,,3723,0.3333333333333333
netflix_s2252,The Twelve,tv show,2019.0,0.3818918918918919,,4758,0.0
netflix_s2253,Your Excellency,movie,2019.0,0.3818918918918919,,4758,0.0
netflix_s2254,Japan Sinks: 2020,tv show,2020.0,0.45320166320166316,,3723,0.3333333333333333
netflix_s2255,The Protector,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2256,Was It Love?,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2257,Born Racer,movie,2018.0,0.40002079002079005,,5412,0.0
netflix_s2258,Mucho Mucho Amor: The Legend of Walter Mercado,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2259,Stateless,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2260,The Long Dumb Road,movie,2018.0,0.40002079002079005,,5412,0.0
netflix_s2261,Dr. Seuss' The Lorax,movie,2012.0,0.40079695079695077,,5440,0.0
netflix_s2262,Jim Jefferies: Intolerant,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2263,A Kid from Coney Island,movie,2019.0,0.3818918918918919,,4758,0.0
netflix_s2264,PNL - Dans la légende tour,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2265,Aiyyaa,movie,2012.0,0.40079695079695077,,5440,0.0
netflix_s2266,Bbuddah Hoga Terra Baap,movie,2011.0,0.5187872487872488,,6089,0.3333333333333333
netflix_s2267,Blood Money,movie,2012.0,0.40079695079695077,,5440,0.0
netflix_s2268,Bombay Talkies,movie,2013.0,0.39303534303534304,,5160,0.0
netflix_s2269,Boss,movie,2013.0,0.493035343035343,,5160,0.3333333333333333
netflix_s2270,Budhia Singh: Born to Run,movie,2016.0,0.4034580734580735,,5536,0.0
netflix_s2271,Chashme Baddoor,movie,2013.0,0.39303534303534304,,5160,0.0
netflix_s2272,Dharam Sankat Mein,movie,2015.0,0.3947817047817048,,5223,0.0
netflix_s2273,Drishyam,movie,2015.0,0.3947817047817048,,5223,0.0
netflix_s2274,Gabbar Is Back,movie,2015.0,0.4947817047817048,,5223,0.3333333333333333
netflix_s2275,Gollu Aur Pappu,movie,2014.0,0.4908731808731809,,5082,0.3333333333333333
netflix_s2276,Hook,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2277,Inkaar,movie,2013.0,0.39303534303534304,,5160,0.0
netflix_s2278,Madras Café,movie,2013.0,0.39303534303534304,,5160,0.0
netflix_s2279,Mary Kom,movie,2014.0,0.3908731808731809,,5082,0.0
netflix_s2280,Michael,movie,2011.0,0.4187872487872488,,6089,0.0
netflix_s2281,Mumbai Delhi Mumbai,movie,2014.0,0.3908731808731809,,5082,0.0
netflix_s2282,Oh My God,movie,2012.0,0.40079695079695077,,5440,0.0
netflix_s2283,One by Two,movie,2014.0,0.3908731808731809,,5082,0.0
netflix_s2284,Only,movie,2019.0,0.3818918918918919,,4758,0.0
netflix_s2285,Penalty,movie,2019.0,0.3818918918918919,,4758,0.0
netflix_s2286,Players,movie,2012.0,0.5007969507969507,,5440,0.3333333333333333
netflix_s2287,Pyaar Ka Punchnama 2,movie,2015.0,0.3947817047817048,,5223,0.0
netflix_s2288,Queen,movie,2014.0,0.3908731808731809,,5082,0.0
netflix_s2289,Shaitan,movie,2011.0,0.5187872487872488,,6089,0.3333333333333333
netflix_s2290,Special 26,movie,2013.0,0.39303534303534304,,5160,0.0
netflix_s2291,Tanu Weds Manu,movie,2011.0,0.4187872487872488,,6089,0.0
netflix_s2292,What the Fish,movie,2013.0,0.39303534303534304,,5160,0.0
netflix_s2293,Little Singham,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2294,Cable Girls,tv show,2019.0,0.3818918918918919,,4758,0.0
netflix_s2295,Desperados,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2296,Hunter in the Blue Side of Manchester,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2297,I Am Not Your Negro,movie,2017.0,0.4061191961191961,,5632,0.0
netflix_s2298,JU-ON: Origins,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2299,Southern Survival,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2300,The Baby-Sitters Club,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2301,The Perfect Picture: Ten Years Later,movie,2019.0,0.3818918918918919,,4758,0.0
netflix_s2302,Supermarket Sweep,tv show,1993.0,0.28448371448371446,,1244,0.0
netflix_s2303,Thiago Ventura: POKAS,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2304,Warrior Nun,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2305,#AnneFrank - Parallel Stories,movie,2019.0,0.3818918918918919,,4758,0.0
netflix_s2306,21 Again,tv show,2019.0,0.3818918918918919,,4758,0.0
netflix_s2307,A Touch of Green,tv show,2016.0,0.4034580734580735,,5536,0.0
netflix_s2308,Abby Hatcher,tv show,2019.0,0.3818918918918919,,4758,0.0
netflix_s2309,Adú,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2310,Ali Baba ve 7 Cüceler,movie,2015.0,0.4947817047817048,,5223,0.3333333333333333
netflix_s2311,David Foster: Off the Record,movie,2019.0,0.3818918918918919,,4758,0.0
netflix_s2312,Double Jeopardy,movie,1999.0,0.30654885654885655,,2040,0.0
netflix_s2313,Pek Yakında,movie,2014.0,0.3908731808731809,,5082,0.0
netflix_s2314,Say I Do,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2315,Stardust,movie,2007.0,0.5318988218988219,,6562,0.3333333333333333
netflix_s2316,The F**k-It List,movie,2019.0,0.3818918918918919,,4758,0.0
netflix_s2317,The Silence of Others,movie,2019.0,0.3818918918918919,,4758,0.0
netflix_s2318,Total Recall,movie,1990.0,0.3572626472626472,,262,0.3333333333333333
netflix_s2319,Trotro,tv show,2004.0,0.37942480942480944,,4669,0.0
netflix_s2320,Under the Riccione Sun,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2321,BNA,tv show,2020.0,0.45320166320166316,,3723,0.3333333333333333
netflix_s2322,George Lopez: We'll Do It For Half,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2323,Homemade,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2324,The Mirror Boy,movie,2011.0,0.5187872487872488,,6089,0.3333333333333333
netflix_s2325,#FriendButMarried 2,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2326,Skin,movie,2019.0,0.3818918918918919,,4758,0.0
netflix_s2327,Thackeray (Marathi),movie,2019.0,0.3818918918918919,,4758,0.0
netflix_s2328,Dark,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2329,Ride Like a Girl,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2330,All For Love,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2331,Eurovision Song Contest: The Story of Fire Saga,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2332,Home Game,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2333,Kasanova,movie,2019.0,0.3818918918918919,,4758,0.0
netflix_s2334,Ordinary People,movie,2016.0,0.4034580734580735,,5536,0.0
netflix_s2335,Seven (Tamil),movie,2019.0,0.3818918918918919,,4758,0.0
netflix_s2336,Seven (Telugu),movie,2019.0,0.3818918918918919,,4758,0.0
netflix_s2337,Thackeray (Hindi),movie,2019.0,0.3818918918918919,,4758,0.0
netflix_s2338,Twogether,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2339,Krishna and His Leela,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2340,Prem Ratan Dhan Payo,movie,2015.0,0.4947817047817048,,5223,0.3333333333333333
netflix_s2341,Vivah,movie,2006.0,0.410942480942481,,5806,0.0
netflix_s2342,Athlete A,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2343,Bulbbul,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2344,Crazy Delicious,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2345,Nobody Knows I'm Here,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2346,Eric Andre: Legalize Everything,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2347,"Roswell, New Mexico",tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2348,Kappela,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2349,The Royal Hibiscus Hotel,movie,2017.0,0.4061191961191961,,5632,0.0
netflix_s2350,It's Okay to Not Be Okay,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2351,Woodshock,movie,2017.0,0.4061191961191961,,5632,0.0
netflix_s2352,Elevator Baby,movie,2019.0,0.3818918918918919,,4758,0.0
netflix_s2353,Babies,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2354,Chaman Bahaar,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2355,Destiny,movie,1997.0,0.3092099792099792,,2136,0.0
netflix_s2356,Disclosure,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2357,Feel the Beat,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2358,Floor Is Lava,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2359,Lost Bullet,movie,2020.0,0.45320166320166316,,3723,0.3333333333333333
netflix_s2360,Most Beautiful Thing,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2361,One-Way to Tomorrow,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2362,The Emigrant,movie,1994.0,0.29582120582120586,,1653,0.0
netflix_s2363,The Politician,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2364,Wasp Network,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2365,A Whisker Away,movie,2020.0,0.45320166320166316,,3723,0.3333333333333333
netflix_s2366,Alexandria ... Why?,movie,1979.0,0.25302148302148303,,109,0.0
netflix_s2367,Alexandria: Again and Forever,movie,1989.0,0.25573804573804576,,207,0.0
netflix_s2368,An Egyptian Story,movie,1982.0,0.25532224532224534,,192,0.0
netflix_s2369,Cairo Station,movie,1958.0,0.25085932085932083,,31,0.0
netflix_s2370,Dark Waters,movie,1956.0,0.25085932085932083,,31,0.0
netflix_s2371,El límite infinito,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2372,Lola Igna,movie,2019.0,0.3818918918918919,,4758,0.0
netflix_s2373,One Take,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2374,Saladin,movie,1963.0,0.35058212058212057,,21,0.3333333333333333
netflix_s2375,Stray Bullet,movie,2010.0,0.439022869022869,,6819,0.0
netflix_s2376,The Blazing Sun,movie,1954.0,0.25066528066528065,,24,0.0
netflix_s2377,The Land,movie,1970.0,0.25074844074844077,,27,0.0
netflix_s2378,The Nut Job,movie,2014.0,0.3908731808731809,,5082,0.0
netflix_s2379,The Order,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2380,An Evening with Beverly Luff Linn,movie,2018.0,0.40002079002079005,,5412,0.0
netflix_s2381,Riding Faith,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2382,Last Flight to Abuja,movie,2012.0,0.40079695079695077,,5440,0.0
netflix_s2383,The Darkness,movie,2016.0,0.4034580734580735,,5536,0.0
netflix_s2384,The Chase,tv show,2015.0,0.3947817047817048,,5223,0.0
netflix_s2385,The Show Must Go On: The Queen + Adam Lambert Story,movie,2019.0,0.3818918918918919,,4758,0.0
netflix_s2386,Underdogs,movie,2013.0,0.39303534303534304,,5160,0.0
netflix_s2387,Wira,movie,2019.0,0.48189189189189185,,4758,0.3333333333333333
netflix_s2388,4th Republic,movie,2019.0,0.3818918918918919,,4758,0.0
netflix_s2389,Alexa & Katie,tv show,2020.0,0.3532016632016632,,3723,0.0
netflix_s2390,Asura Guru,movie,2020.0,0.3532016632016632,,3723,0.0
netflix_s2391,How to Get Away with Murder,tv show,2020.0,0.3532016632016632,,3723,0.0
